,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,期望伤害
5698,311,0.932,0.0,0.0,0.622,68.0,0.5,0.33,1.122,2.0,0.0,0.0,1.0,4.0,10.0,10.0,17.0,379.0,1.432,0.0,0.803,2.244,6820.014565280001
10768,311,0.932,0.466,0.0,0.0,221.0,0.8500000000000001,0.165,0.462,2.0,1.0,0.0,0.0,13.0,17.0,5.0,7.0,532.0,1.782,0.466,0.638,0.962,6820.007420445841
17762,311,0.466,0.466,0.0,0.622,340.0,0.55,0.231,0.264,1.0,1.0,0.0,1.0,20.0,11.0,7.0,4.0,651.0,1.016,0.466,0.7040000000000001,1.3860000000000001,6819.72756638208
2729,311,0.932,0.0,0.311,0.0,68.0,0.55,0.231,1.254,2.0,0.0,1.0,0.0,4.0,11.0,7.0,19.0,379.0,1.4820000000000002,0.0,1.0150000000000001,1.754,6819.70266
11971,311,0.466,0.466,0.311,0.0,85.0,0.4,0.528,0.8580000000000001,1.0,1.0,1.0,0.0,5.0,8.0,16.0,13.0,396.0,0.8660000000000001,0.466,1.312,1.358,6819.5265735600005
11795,311,0.466,0.466,0.311,0.0,68.0,0.8,0.462,0.528,1.0,1.0,1.0,0.0,4.0,16.0,14.0,8.0,379.0,1.266,0.466,1.246,1.028,6819.48831096
15949,311,0.466,0.466,0.0,0.622,136.0,0.25,0.792,0.33,1.0,1.0,0.0,1.0,8.0,5.0,24.0,5.0,447.0,0.716,0.466,1.2650000000000001,1.452,6819.08879664
5983,311,0.932,0.0,0.0,0.622,85.0,0.5,0.528,0.66,2.0,0.0,0.0,1.0,5.0,10.0,16.0,10.0,396.0,1.432,0.0,1.0010000000000001,1.782,6818.79328
10896,311,0.932,0.466,0.0,0.0,238.0,0.7000000000000001,0.231,0.462,2.0,1.0,0.0,0.0,14.0,14.0,7.0,7.0,549.0,1.6320000000000001,0.466,0.7040000000000001,0.962,6818.47711388672
13589,311,0.466,0.466,0.311,0.0,187.0,0.75,0.29700000000000004,0.462,1.0,1.0,1.0,0.0,11.0,15.0,9.0,7.0,498.0,1.216,0.466,1.0810000000000002,0.962,6818.307711840001
11316,311,0.932,0.466,0.0,0.0,323.0,0.2,0.231,0.792,2.0,1.0,0.0,0.0,19.0,4.0,7.0,12.0,634.0,1.1320000000000001,0.466,0.7040000000000001,1.292,6818.115675691521
17776,311,0.466,0.466,0.0,0.622,357.0,0.25,0.198,0.66,1.0,1.0,0.0,1.0,21.0,5.0,6.0,10.0,668.0,0.716,0.466,0.671,1.782,6817.754839905039
11102,311,0.932,0.466,0.0,0.0,272.0,0.45,0.29700000000000004,0.528,2.0,1.0,0.0,0.0,16.0,9.0,9.0,8.0,583.0,1.3820000000000001,0.466,0.77,1.028,6817.6528384984
5591,311,0.932,0.0,0.0,0.622,68.0,0.25,0.33,1.452,2.0,0.0,0.0,1.0,4.0,5.0,10.0,22.0,379.0,1.182,0.0,0.803,2.574,6817.12355238
12416,311,0.466,0.466,0.311,0.0,102.0,0.8500000000000001,0.396,0.462,1.0,1.0,1.0,0.0,6.0,17.0,12.0,7.0,413.0,1.316,0.466,1.1800000000000002,0.962,6816.869565839998
17767,311,0.466,0.466,0.0,0.622,357.0,0.2,0.198,0.726,1.0,1.0,0.0,1.0,21.0,4.0,6.0,11.0,668.0,0.666,0.466,0.671,1.8479999999999999,6816.520901430559
6169,311,0.932,0.0,0.0,0.622,102.0,0.30000000000000004,0.42900000000000005,1.056,2.0,0.0,0.0,1.0,6.0,6.0,13.0,16.0,413.0,1.2320000000000002,0.0,0.9020000000000001,2.178,6815.63282624
17756,311,0.466,0.466,0.0,0.622,340.0,0.5,0.165,0.462,1.0,1.0,0.0,1.0,20.0,10.0,5.0,7.0,651.0,0.966,0.466,0.638,1.584,6815.48027258944
13790,311,0.466,0.466,0.311,0.0,204.0,1.05,0.132,0.33,1.0,1.0,1.0,0.0,12.0,21.0,4.0,5.0,515.0,1.516,0.466,0.916,0.8300000000000001,6815.3382490896
5896,311,0.932,0.0,0.0,0.622,85.0,0.30000000000000004,0.363,1.254,2.0,0.0,0.0,1.0,5.0,6.0,11.0,19.0,396.0,1.2320000000000002,0.0,0.8360000000000001,2.376,6814.93820544
17761,311,0.466,0.466,0.0,0.622,340.0,0.55,0.198,0.33,1.0,1.0,0.0,1.0,20.0,11.0,6.0,5.0,651.0,1.016,0.466,0.671,1.452,6814.71565976544
5757,311,0.932,0.0,0.0,0.622,68.0,0.65,0.495,0.5940000000000001,2.0,0.0,0.0,1.0,4.0,13.0,15.0,9.0,379.0,1.582,0.0,0.968,1.7160000000000002,6814.487539520001
15085,311,0.466,0.466,0.0,0.622,85.0,0.25,0.8580000000000001,0.396,1.0,1.0,0.0,1.0,5.0,5.0,26.0,6.0,396.0,0.716,0.466,1.3310000000000002,1.518,6814.376075759999
11314,311,0.932,0.466,0.0,0.0,323.0,0.2,0.165,0.924,2.0,1.0,0.0,0.0,19.0,4.0,5.0,14.0,634.0,1.1320000000000001,0.466,0.638,1.424,6814.34522595968
10172,311,0.932,0.466,0.0,0.0,170.0,0.4,0.5940000000000001,0.396,2.0,1.0,0.0,0.0,10.0,8.0,18.0,6.0,481.0,1.332,0.466,1.0670000000000002,0.896,6814.14368544
16637,311,0.466,0.466,0.0,0.622,187.0,0.25,0.726,0.264,1.0,1.0,0.0,1.0,11.0,5.0,22.0,4.0,498.0,0.716,0.466,1.199,1.3860000000000001,6813.93240552
11114,311,0.932,0.466,0.0,0.0,272.0,0.55,0.198,0.5940000000000001,2.0,1.0,0.0,0.0,16.0,11.0,6.0,9.0,583.0,1.4820000000000002,0.466,0.671,1.094,6813.70588134036
17784,311,0.466,0.466,0.0,0.622,357.0,0.30000000000000004,0.198,0.5940000000000001,1.0,1.0,0.0,1.0,21.0,6.0,6.0,9.0,668.0,0.766,0.466,0.671,1.7160000000000002,6813.502761557522
6365,311,0.932,0.0,0.0,0.622,119.0,0.15000000000000002,0.528,0.99,2.0,0.0,0.0,1.0,7.0,3.0,16.0,15.0,430.0,1.082,0.0,1.0010000000000001,2.112,6813.07048
13613,311,0.466,0.466,0.311,0.0,187.0,0.9500000000000001,0.231,0.33,1.0,1.0,1.0,0.0,11.0,19.0,7.0,5.0,498.0,1.4160000000000001,0.466,1.0150000000000001,0.8300000000000001,6812.973465600002
14432,311,0.466,0.466,0.311,0.0,306.0,0.35000000000000003,0.231,0.66,1.0,1.0,1.0,0.0,18.0,7.0,7.0,10.0,617.0,0.8160000000000001,0.466,1.0150000000000001,1.1600000000000001,6812.9171712
5918,311,0.932,0.0,0.0,0.622,85.0,0.35000000000000003,0.363,1.1880000000000002,2.0,0.0,0.0,1.0,5.0,7.0,11.0,18.0,396.0,1.282,0.0,0.8360000000000001,2.31,6812.8658764
8999,311,0.932,0.466,0.0,0.0,85.0,0.5,0.6930000000000001,0.396,2.0,1.0,0.0,0.0,5.0,10.0,21.0,6.0,396.0,1.432,0.466,1.1660000000000001,0.896,6812.75391744
14519,311,0.466,0.466,0.311,0.0,323.0,0.45,0.132,0.66,1.0,1.0,1.0,0.0,19.0,9.0,4.0,10.0,634.0,0.916,0.466,0.916,1.1600000000000001,6812.485773139201
17799,311,0.466,0.466,0.0,0.622,357.0,0.4,0.264,0.33,1.0,1.0,0.0,1.0,21.0,8.0,8.0,5.0,668.0,0.8660000000000001,0.466,0.7370000000000001,1.452,6812.43200066968
5874,311,0.932,0.0,0.0,0.622,85.0,0.25,0.363,1.32,2.0,0.0,0.0,1.0,5.0,5.0,11.0,20.0,396.0,1.182,0.0,0.8360000000000001,2.442,6812.348162480001
15434,311,0.466,0.466,0.0,0.622,102.0,0.35000000000000003,0.8250000000000001,0.264,1.0,1.0,0.0,1.0,6.0,7.0,25.0,4.0,413.0,0.8160000000000001,0.466,1.298,1.3860000000000001,6812.18346752
10634,311,0.932,0.466,0.0,0.0,221.0,0.15000000000000002,0.5940000000000001,0.528,2.0,1.0,0.0,0.0,13.0,3.0,18.0,8.0,532.0,1.082,0.466,1.0670000000000002,1.028,6812.11515192
14363,311,0.466,0.466,0.311,0.0,289.0,0.45,0.231,0.5940000000000001,1.0,1.0,1.0,0.0,17.0,9.0,7.0,9.0,600.0,0.916,0.466,1.0150000000000001,1.094,6811.956472080001
5685,311,0.932,0.0,0.0,0.622,68.0,0.45,0.561,0.726,2.0,0.0,0.0,1.0,4.0,9.0,17.0,11.0,379.0,1.3820000000000001,0.0,1.034,1.8479999999999999,6811.8179199999995
11198,311,0.932,0.466,0.0,0.0,289.0,0.45,0.198,0.66,2.0,1.0,0.0,0.0,17.0,9.0,6.0,10.0,600.0,1.3820000000000001,0.466,0.671,1.1600000000000001,6811.7414749704
12452,311,0.466,0.466,0.311,0.0,102.0,1.05,0.33,0.33,1.0,1.0,1.0,0.0,6.0,21.0,10.0,5.0,413.0,1.516,0.466,1.114,0.8300000000000001,6811.6320756000005
3372,311,0.932,0.0,0.311,0.0,119.0,0.15000000000000002,0.198,1.6500000000000001,2.0,0.0,1.0,0.0,7.0,3.0,6.0,25.0,430.0,1.082,0.0,0.982,2.1500000000000004,6811.537977000001
13872,311,0.466,0.466,0.311,0.0,221.0,0.45,0.33,0.66,1.0,1.0,1.0,0.0,13.0,9.0,10.0,10.0,532.0,0.916,0.466,1.114,1.1600000000000001,6811.333891200001
10762,311,0.932,0.466,0.0,0.0,221.0,0.75,0.264,0.396,2.0,1.0,0.0,0.0,13.0,15.0,8.0,6.0,532.0,1.682,0.466,0.7370000000000001,0.896,6811.25061958528
2649,311,0.932,0.0,0.311,0.0,68.0,0.35000000000000003,0.264,1.452,2.0,0.0,1.0,0.0,4.0,7.0,8.0,22.0,379.0,1.282,0.0,1.048,1.952,6811.12008
3157,311,0.932,0.0,0.311,0.0,102.0,0.25,0.231,1.518,2.0,0.0,1.0,0.0,6.0,5.0,7.0,23.0,413.0,1.182,0.0,1.0150000000000001,2.018,6810.992219999999
14459,311,0.466,0.466,0.311,0.0,306.0,0.55,0.132,0.5940000000000001,1.0,1.0,1.0,0.0,18.0,11.0,4.0,9.0,617.0,1.016,0.466,0.916,1.094,6810.92220040128
3196,311,0.932,0.0,0.311,0.0,102.0,0.35000000000000003,0.132,1.584,2.0,0.0,1.0,0.0,6.0,7.0,4.0,24.0,413.0,1.282,0.0,0.916,2.084,6810.68149776
10998,311,0.932,0.466,0.0,0.0,255.0,0.5,0.33,0.462,2.0,1.0,0.0,0.0,15.0,10.0,10.0,7.0,566.0,1.432,0.466,0.803,0.962,6810.6793301750395
13789,311,0.466,0.466,0.311,0.0,204.0,1.0,0.165,0.33,1.0,1.0,1.0,0.0,12.0,20.0,5.0,5.0,515.0,1.466,0.466,0.9490000000000001,0.8300000000000001,6810.659481209401
9680,311,0.932,0.466,0.0,0.0,136.0,0.25,0.6930000000000001,0.528,2.0,1.0,0.0,0.0,8.0,5.0,21.0,8.0,447.0,1.182,0.466,1.1660000000000001,1.028,6810.628627919999
13731,311,0.466,0.466,0.311,0.0,204.0,0.55,0.33,0.5940000000000001,1.0,1.0,1.0,0.0,12.0,11.0,10.0,9.0,515.0,1.016,0.466,1.114,1.094,6810.421570080001
17815,311,0.466,0.466,0.0,0.622,374.0,0.2,0.29700000000000004,0.462,1.0,1.0,0.0,1.0,22.0,4.0,9.0,7.0,685.0,0.666,0.466,0.77,1.584,6809.9800601376
12879,311,0.466,0.466,0.311,0.0,136.0,0.55,0.42900000000000005,0.66,1.0,1.0,1.0,0.0,8.0,11.0,13.0,10.0,447.0,1.016,0.466,1.213,1.1600000000000001,6809.7506112
10935,311,0.932,0.466,0.0,0.0,255.0,0.2,0.528,0.462,2.0,1.0,0.0,0.0,15.0,4.0,16.0,7.0,566.0,1.1320000000000001,0.466,1.0010000000000001,0.962,6809.736361679999
5979,311,0.932,0.0,0.0,0.622,85.0,0.5,0.396,0.924,2.0,0.0,0.0,1.0,5.0,10.0,12.0,14.0,396.0,1.432,0.0,0.869,2.0460000000000003,6808.925392960001
12645,311,0.466,0.466,0.311,0.0,119.0,0.65,0.42900000000000005,0.5940000000000001,1.0,1.0,1.0,0.0,7.0,13.0,13.0,9.0,430.0,1.116,0.466,1.213,1.094,6808.886668080001
14513,311,0.466,0.466,0.311,0.0,323.0,0.4,0.165,0.66,1.0,1.0,1.0,0.0,19.0,8.0,5.0,10.0,634.0,0.8660000000000001,0.466,0.9490000000000001,1.1600000000000001,6808.798952608801
10140,311,0.932,0.466,0.0,0.0,170.0,0.30000000000000004,0.627,0.462,2.0,1.0,0.0,0.0,10.0,6.0,19.0,7.0,481.0,1.2320000000000002,0.466,1.1,0.962,6808.298215679999
17816,311,0.466,0.466,0.0,0.622,374.0,0.2,0.33,0.396,1.0,1.0,0.0,1.0,22.0,4.0,10.0,6.0,685.0,0.666,0.466,0.803,1.518,6807.7526915422795
17798,311,0.466,0.466,0.0,0.622,357.0,0.4,0.231,0.396,1.0,1.0,0.0,1.0,21.0,8.0,7.0,6.0,668.0,0.8660000000000001,0.466,0.7040000000000001,1.518,6807.6537114150415
14454,311,0.466,0.466,0.311,0.0,306.0,0.5,0.165,0.5940000000000001,1.0,1.0,1.0,0.0,18.0,10.0,5.0,9.0,617.0,0.966,0.466,0.9490000000000001,1.094,6807.49353358692
11267,311,0.932,0.466,0.0,0.0,306.0,0.35000000000000003,0.165,0.792,2.0,1.0,0.0,0.0,18.0,7.0,5.0,12.0,617.0,1.282,0.466,0.638,1.292,6807.16922832144
5717,311,0.932,0.0,0.0,0.622,68.0,0.55,0.33,1.056,2.0,0.0,0.0,1.0,4.0,11.0,10.0,16.0,379.0,1.4820000000000002,0.0,0.803,2.178,6807.15777486
17710,311,0.466,0.466,0.0,0.622,323.0,0.7000000000000001,0.165,0.264,1.0,1.0,0.0,1.0,19.0,14.0,5.0,4.0,634.0,1.1660000000000001,0.466,0.638,1.3860000000000001,6807.1439229917605
11015,311,0.932,0.466,0.0,0.0,255.0,0.65,0.198,0.528,2.0,1.0,0.0,0.0,15.0,13.0,6.0,8.0,566.0,1.582,0.466,0.671,1.028,6806.90564545032
8961,311,0.932,0.466,0.0,0.0,85.0,0.4,0.726,0.462,2.0,1.0,0.0,0.0,5.0,8.0,22.0,7.0,396.0,1.332,0.466,1.199,0.962,6806.8600696799995
11192,311,0.932,0.466,0.0,0.0,289.0,0.4,0.264,0.5940000000000001,2.0,1.0,0.0,0.0,17.0,8.0,8.0,9.0,600.0,1.332,0.466,0.7370000000000001,1.094,6806.799040275921
11261,311,0.932,0.466,0.0,0.0,306.0,0.30000000000000004,0.264,0.66,2.0,1.0,0.0,0.0,18.0,6.0,8.0,10.0,617.0,1.2320000000000002,0.466,0.7370000000000001,1.1600000000000001,6806.548510668801
37,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.15000000000000002,0.528,1.1880000000000002,3.0,0.0,0.0,0.0,4.0,3.0,16.0,18.0,379.0,1.548,0.0,1.0010000000000001,1.6880000000000002,6806.17728
5939,311,0.932,0.0,0.0,0.622,85.0,0.4,0.363,1.122,2.0,0.0,0.0,1.0,5.0,8.0,11.0,17.0,396.0,1.332,0.0,0.8360000000000001,2.244,6806.13117536
2763,311,0.932,0.0,0.311,0.0,68.0,0.65,0.198,1.1880000000000002,2.0,0.0,1.0,0.0,4.0,13.0,6.0,18.0,379.0,1.582,0.0,0.982,1.6880000000000002,6805.59647664
5852,311,0.932,0.0,0.0,0.622,85.0,0.2,0.363,1.3860000000000001,2.0,0.0,0.0,1.0,5.0,4.0,11.0,21.0,396.0,1.1320000000000001,0.0,0.8360000000000001,2.508,6805.09574752
10595,311,0.932,0.466,0.0,0.0,204.0,0.65,0.396,0.33,2.0,1.0,0.0,0.0,12.0,13.0,12.0,5.0,515.0,1.582,0.466,0.869,0.8300000000000001,6805.0308583578
10587,311,0.932,0.466,0.0,0.0,204.0,0.6000000000000001,0.42900000000000005,0.33,2.0,1.0,0.0,0.0,12.0,12.0,13.0,5.0,515.0,1.532,0.466,0.9020000000000001,0.8300000000000001,6805.0076854424005
6364,311,0.932,0.0,0.0,0.622,119.0,0.15000000000000002,0.495,1.056,2.0,0.0,0.0,1.0,7.0,3.0,15.0,16.0,430.0,1.082,0.0,0.968,2.178,6804.97886416
32,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.15000000000000002,0.363,1.518,3.0,0.0,0.0,0.0,4.0,3.0,11.0,23.0,379.0,1.548,0.0,0.8360000000000001,2.018,6803.7667588799995
17791,311,0.466,0.466,0.0,0.622,357.0,0.35000000000000003,0.198,0.528,1.0,1.0,0.0,1.0,21.0,7.0,6.0,8.0,668.0,0.8160000000000001,0.466,0.671,1.65,6803.764666388
10200,311,0.932,0.466,0.0,0.0,170.0,0.5,0.561,0.33,2.0,1.0,0.0,0.0,10.0,10.0,17.0,5.0,481.0,1.432,0.466,1.034,0.8300000000000001,6803.6373912
14400,311,0.466,0.466,0.311,0.0,306.0,0.2,0.264,0.792,1.0,1.0,1.0,0.0,18.0,4.0,8.0,12.0,617.0,0.666,0.466,1.048,1.292,6803.37298344
5569,311,0.932,0.0,0.0,0.622,68.0,0.2,0.33,1.518,2.0,0.0,0.0,1.0,4.0,4.0,10.0,23.0,379.0,1.1320000000000001,0.0,0.803,2.64,6803.1103568
17800,311,0.466,0.466,0.0,0.622,357.0,0.4,0.29700000000000004,0.264,1.0,1.0,0.0,1.0,21.0,8.0,9.0,4.0,668.0,0.8660000000000001,0.466,0.77,1.3860000000000001,6802.8754221603995
13787,311,0.466,0.466,0.311,0.0,204.0,0.9500000000000001,0.198,0.33,1.0,1.0,1.0,0.0,12.0,19.0,6.0,5.0,515.0,1.4160000000000001,0.466,0.982,0.8300000000000001,6802.587722299201
9033,311,0.932,0.466,0.0,0.0,85.0,0.6000000000000001,0.66,0.33,2.0,1.0,0.0,0.0,5.0,12.0,20.0,5.0,396.0,1.532,0.466,1.133,0.8300000000000001,6802.2960012
14567,311,0.466,0.466,0.311,0.0,340.0,0.35000000000000003,0.132,0.726,1.0,1.0,1.0,0.0,20.0,7.0,4.0,11.0,651.0,0.8160000000000001,0.466,0.916,1.226,6802.084498917119
14077,311,0.466,0.466,0.311,0.0,238.0,0.9,0.132,0.396,1.0,1.0,1.0,0.0,14.0,18.0,4.0,6.0,549.0,1.366,0.466,0.916,0.896,6801.839674571521
13831,311,0.466,0.466,0.311,0.0,221.0,0.30000000000000004,0.363,0.792,1.0,1.0,1.0,0.0,13.0,6.0,11.0,12.0,532.0,0.766,0.466,1.147,1.292,6801.692947439999
10602,311,0.932,0.466,0.0,0.0,204.0,0.7000000000000001,0.363,0.33,2.0,1.0,0.0,0.0,12.0,14.0,11.0,5.0,515.0,1.6320000000000001,0.466,0.8360000000000001,0.8300000000000001,6801.6610402432
13020,311,0.466,0.466,0.311,0.0,153.0,0.25,0.462,0.924,1.0,1.0,1.0,0.0,9.0,5.0,14.0,14.0,464.0,0.716,0.466,1.246,1.424,6801.63084768
10578,311,0.932,0.466,0.0,0.0,204.0,0.55,0.462,0.33,2.0,1.0,0.0,0.0,12.0,11.0,14.0,5.0,515.0,1.4820000000000002,0.466,0.935,0.8300000000000001,6801.591521497
6190,311,0.932,0.0,0.0,0.622,102.0,0.35000000000000003,0.42900000000000005,0.99,2.0,0.0,0.0,1.0,6.0,7.0,13.0,15.0,413.0,1.282,0.0,0.9020000000000001,2.112,6801.50364096
5999,311,0.932,0.0,0.0,0.622,85.0,0.55,0.462,0.726,2.0,0.0,0.0,1.0,5.0,11.0,14.0,11.0,396.0,1.4820000000000002,0.0,0.935,1.8479999999999999,6801.3959251999995
11268,311,0.932,0.466,0.0,0.0,306.0,0.35000000000000003,0.198,0.726,2.0,1.0,0.0,0.0,18.0,7.0,6.0,11.0,617.0,1.282,0.466,0.671,1.226,6801.0124263404405
13932,311,0.466,0.466,0.311,0.0,221.0,0.8,0.231,0.396,1.0,1.0,1.0,0.0,13.0,16.0,7.0,6.0,532.0,1.266,0.466,1.0150000000000001,0.896,6800.885298719999
14488,311,0.466,0.466,0.311,0.0,323.0,0.25,0.231,0.726,1.0,1.0,1.0,0.0,19.0,5.0,7.0,11.0,634.0,0.716,0.466,1.0150000000000001,1.226,6800.815810319999
12213,311,0.466,0.466,0.311,0.0,102.0,0.25,0.528,0.99,1.0,1.0,1.0,0.0,6.0,5.0,16.0,15.0,413.0,0.716,0.466,1.312,1.49,6800.6564268
3004,311,0.932,0.0,0.311,0.0,85.0,0.55,0.132,1.3860000000000001,2.0,0.0,1.0,0.0,5.0,11.0,4.0,21.0,396.0,1.4820000000000002,0.0,0.916,1.8860000000000001,6800.6379650399995
5902,311,0.932,0.0,0.0,0.622,85.0,0.30000000000000004,0.561,0.8580000000000001,2.0,0.0,0.0,1.0,5.0,6.0,17.0,13.0,396.0,1.2320000000000002,0.0,1.034,1.98,6800.4792
59,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.2,0.42900000000000005,1.32,3.0,0.0,0.0,0.0,4.0,4.0,13.0,20.0,379.0,1.598,0.0,0.9020000000000001,1.82,6800.400268400001
14506,311,0.466,0.466,0.311,0.0,323.0,0.35000000000000003,0.198,0.66,1.0,1.0,1.0,0.0,19.0,7.0,6.0,10.0,634.0,0.8160000000000001,0.466,0.982,1.1600000000000001,6800.3701205184
12829,311,0.466,0.466,0.311,0.0,136.0,0.4,0.462,0.792,1.0,1.0,1.0,0.0,8.0,8.0,14.0,12.0,447.0,0.8660000000000001,0.466,1.246,1.292,6800.012911439999
11630,311,0.466,0.466,0.311,0.0,68.0,0.35000000000000003,0.561,0.924,1.0,1.0,1.0,0.0,4.0,7.0,17.0,14.0,379.0,0.8160000000000001,0.466,1.3450000000000002,1.424,6799.85405568
3005,311,0.932,0.0,0.311,0.0,85.0,0.55,0.165,1.32,2.0,0.0,1.0,0.0,5.0,11.0,5.0,20.0,396.0,1.4820000000000002,0.0,0.9490000000000001,1.82,6799.650622200001
6212,311,0.932,0.0,0.0,0.622,102.0,0.4,0.495,0.792,2.0,0.0,0.0,1.0,6.0,8.0,15.0,12.0,413.0,1.332,0.0,0.968,1.9140000000000001,6799.64850208
5753,311,0.932,0.0,0.0,0.622,68.0,0.65,0.363,0.8580000000000001,2.0,0.0,0.0,1.0,4.0,13.0,11.0,13.0,379.0,1.582,0.0,0.8360000000000001,1.98,6799.6144712000005
14448,311,0.466,0.466,0.311,0.0,306.0,0.45,0.198,0.5940000000000001,1.0,1.0,1.0,0.0,18.0,9.0,6.0,9.0,617.0,0.916,0.466,0.982,1.094,6799.59265931856
12960,311,0.466,0.466,0.311,0.0,136.0,0.9,0.33,0.396,1.0,1.0,1.0,0.0,8.0,18.0,10.0,6.0,447.0,1.366,0.466,1.114,0.896,6799.49553072
13995,311,0.466,0.466,0.311,0.0,238.0,0.35000000000000003,0.33,0.726,1.0,1.0,1.0,0.0,14.0,7.0,10.0,11.0,549.0,0.8160000000000001,0.466,1.114,1.226,6799.184152319999
3217,311,0.932,0.0,0.311,0.0,102.0,0.4,0.165,1.452,2.0,0.0,1.0,0.0,6.0,8.0,5.0,22.0,413.0,1.332,0.0,0.9490000000000001,1.952,6798.92390592
17814,311,0.466,0.466,0.0,0.622,374.0,0.2,0.264,0.528,1.0,1.0,0.0,1.0,22.0,4.0,8.0,8.0,685.0,0.666,0.466,0.7370000000000001,1.65,6798.843217160999
3393,311,0.932,0.0,0.311,0.0,119.0,0.2,0.198,1.584,2.0,0.0,1.0,0.0,7.0,4.0,6.0,24.0,430.0,1.1320000000000001,0.0,0.982,2.084,6798.35983152
9151,311,0.932,0.466,0.0,0.0,102.0,0.2,0.759,0.5940000000000001,2.0,1.0,0.0,0.0,6.0,4.0,23.0,9.0,413.0,1.1320000000000001,0.466,1.232,1.094,6798.203750160001
3218,311,0.932,0.0,0.311,0.0,102.0,0.4,0.198,1.3860000000000001,2.0,0.0,1.0,0.0,6.0,8.0,6.0,21.0,413.0,1.332,0.0,0.982,1.8860000000000001,6797.98002408
14280,311,0.466,0.466,0.311,0.0,272.0,0.55,0.231,0.528,1.0,1.0,1.0,0.0,16.0,11.0,7.0,8.0,583.0,1.016,0.466,1.0150000000000001,1.028,6797.93371296
5998,311,0.932,0.0,0.0,0.622,85.0,0.55,0.42900000000000005,0.792,2.0,0.0,0.0,1.0,5.0,11.0,13.0,12.0,396.0,1.4820000000000002,0.0,0.9020000000000001,1.9140000000000001,6797.775668120001
14560,311,0.466,0.466,0.311,0.0,340.0,0.30000000000000004,0.165,0.726,1.0,1.0,1.0,0.0,20.0,6.0,5.0,11.0,651.0,0.766,0.466,0.9490000000000001,1.226,6797.70847669068
14075,311,0.466,0.466,0.311,0.0,238.0,0.8500000000000001,0.165,0.396,1.0,1.0,1.0,0.0,14.0,17.0,5.0,6.0,549.0,1.316,0.466,0.9490000000000001,0.896,6797.693684897278
13093,311,0.466,0.466,0.311,0.0,153.0,0.45,0.42900000000000005,0.726,1.0,1.0,1.0,0.0,9.0,9.0,13.0,11.0,464.0,0.916,0.466,1.213,1.226,6797.55249432
11109,311,0.932,0.466,0.0,0.0,272.0,0.5,0.264,0.528,2.0,1.0,0.0,0.0,16.0,10.0,8.0,8.0,583.0,1.432,0.466,0.7370000000000001,1.028,6797.422831663041
14386,311,0.466,0.466,0.311,0.0,289.0,0.65,0.132,0.528,1.0,1.0,1.0,0.0,17.0,13.0,4.0,8.0,600.0,1.116,0.466,0.916,1.028,6797.39378070336
6387,311,0.932,0.0,0.0,0.622,119.0,0.2,0.528,0.924,2.0,0.0,0.0,1.0,7.0,4.0,16.0,14.0,430.0,1.1320000000000001,0.0,1.0010000000000001,2.0460000000000003,6797.27084
11317,311,0.932,0.466,0.0,0.0,323.0,0.2,0.264,0.726,2.0,1.0,0.0,0.0,19.0,4.0,8.0,11.0,634.0,1.1320000000000001,0.466,0.7370000000000001,1.226,6796.6712428416795
11005,311,0.932,0.466,0.0,0.0,255.0,0.55,0.29700000000000004,0.462,2.0,1.0,0.0,0.0,15.0,11.0,9.0,7.0,566.0,1.4820000000000002,0.466,0.77,0.962,6796.515907123599
13571,311,0.466,0.466,0.311,0.0,187.0,0.65,0.33,0.528,1.0,1.0,1.0,0.0,11.0,13.0,10.0,8.0,498.0,1.116,0.466,1.114,1.028,6796.44718896
6211,311,0.932,0.0,0.0,0.622,102.0,0.4,0.462,0.8580000000000001,2.0,0.0,0.0,1.0,6.0,8.0,14.0,13.0,413.0,1.332,0.0,0.935,1.98,6796.187602
60,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.2,0.462,1.254,3.0,0.0,0.0,0.0,4.0,4.0,14.0,19.0,379.0,1.598,0.0,0.935,1.754,6796.1526569
11712,311,0.466,0.466,0.311,0.0,68.0,0.55,0.528,0.726,1.0,1.0,1.0,0.0,4.0,11.0,16.0,11.0,379.0,1.016,0.466,1.312,1.226,6795.92083632
11232,311,0.932,0.466,0.0,0.0,306.0,0.15000000000000002,0.396,0.5940000000000001,2.0,1.0,0.0,0.0,18.0,3.0,12.0,9.0,617.0,1.082,0.466,0.869,1.094,6795.49000082204
5555,311,0.932,0.0,0.0,0.622,68.0,0.15000000000000002,0.5940000000000001,1.056,2.0,0.0,0.0,1.0,4.0,3.0,18.0,16.0,379.0,1.082,0.0,1.0670000000000002,2.178,6795.4856199999995
