,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,总_额外增伤,期望伤害,总攻击力倍数,暴击率推导的总攻击力倍数
4447,311,0.932,0.0,0.311,0.0,204.0,0.15000000000000002,0.165,1.3860000000000001,2.0,0.0,1.0,0.0,12.0,3.0,5.0,21.0,515.0,1.082,0.0,0.837,2.0460000000000003,0.42000000000000004,8559.5192311616,2.7100487804878046,2.180244778972521
913,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.2,0.561,0.792,3.0,0.0,0.0,0.0,8.0,4.0,17.0,12.0,447.0,1.598,0.0,0.9220000000000002,1.452,0.42000000000000004,8559.455034892799,3.143121951219512,2.225735010845987
17726,311,0.466,0.466,0.0,0.622,340.0,0.25,0.33,0.462,1.0,1.0,0.0,1.0,20.0,5.0,10.0,7.0,651.0,0.716,0.466,0.6910000000000001,1.744,0.886,8559.363263489282,2.50990243902439,2.1501752821997107
3978,311,0.932,0.0,0.311,0.0,153.0,0.5,0.33,0.792,2.0,0.0,1.0,0.0,9.0,10.0,10.0,12.0,464.0,1.432,0.0,1.002,1.452,0.42000000000000004,8559.1983616,2.997853658536585,2.2815230339321357
574,311,1.3980000000000001,0.0,0.0,0.0,102.0,0.35000000000000003,0.5940000000000001,0.66,3.0,0.0,0.0,0.0,6.0,7.0,18.0,10.0,413.0,1.7480000000000002,0.0,0.9550000000000001,1.32,0.42000000000000004,8559.154250720001,3.251658536585366,2.2474115183246073
6605,311,0.932,0.0,0.0,0.622,136.0,0.15000000000000002,0.33,1.32,2.0,0.0,0.0,1.0,8.0,3.0,10.0,20.0,447.0,1.082,0.0,0.6910000000000001,2.6020000000000003,0.42000000000000004,8559.085136025598,2.627121951219512,2.1501752821997107
13969,311,0.466,0.466,0.311,0.0,238.0,0.25,0.42900000000000005,0.66,1.0,1.0,1.0,0.0,14.0,5.0,13.0,10.0,549.0,0.716,0.466,1.101,1.32,0.886,8559.0421824,2.385512195121951,2.363801562216167
3421,311,0.932,0.0,0.311,0.0,119.0,0.25,0.42900000000000005,1.056,2.0,0.0,1.0,0.0,7.0,5.0,13.0,16.0,430.0,1.182,0.0,1.101,1.716,0.42000000000000004,8558.987292799999,2.7063902439024385,2.363801562216167
7327,311,0.932,0.0,0.0,0.622,187.0,0.35000000000000003,0.462,0.5940000000000001,2.0,0.0,0.0,1.0,11.0,7.0,14.0,9.0,498.0,1.282,0.0,0.823,1.8760000000000001,0.42000000000000004,8558.6571705184,2.8893170731707314,2.1744107897934386
11166,311,0.932,0.466,0.0,0.0,289.0,0.25,0.396,0.528,2.0,1.0,0.0,0.0,17.0,5.0,12.0,8.0,600.0,1.182,0.466,0.757,1.188,0.886,8558.52043905824,2.9137073170731704,2.154603011889036
1052,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.1,0.396,1.1880000000000002,3.0,0.0,0.0,0.0,9.0,2.0,12.0,18.0,464.0,1.4980000000000002,0.0,0.757,1.848,0.42000000000000004,8558.327005523199,3.0638536585365856,2.154603011889036
10653,311,0.932,0.466,0.0,0.0,221.0,0.2,0.66,0.33,2.0,1.0,0.0,0.0,13.0,4.0,20.0,5.0,532.0,1.1320000000000001,0.466,1.0210000000000001,0.9900000000000001,0.886,8558.059953599999,2.780780487804878,2.296288266405485
6099,311,0.932,0.0,0.0,0.622,102.0,0.15000000000000002,0.29700000000000004,1.518,2.0,0.0,0.0,1.0,6.0,3.0,9.0,23.0,413.0,1.082,0.0,0.658,2.8000000000000003,0.42000000000000004,8557.72964992,2.5856585365853655,2.155175197568389
4469,311,0.932,0.0,0.311,0.0,204.0,0.2,0.29700000000000004,1.056,2.0,0.0,1.0,0.0,12.0,4.0,9.0,16.0,515.0,1.1320000000000001,0.0,0.9690000000000001,1.716,0.42000000000000004,8557.7216254432,2.7600487804878044,2.257193725490196
2697,311,0.932,0.0,0.311,0.0,68.0,0.45,0.462,0.924,2.0,0.0,1.0,0.0,4.0,9.0,14.0,14.0,379.0,1.3820000000000001,0.0,1.1340000000000001,1.5839999999999999,0.42000000000000004,8557.641587199998,2.8441951219512194,2.3938740035273374
122,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.35000000000000003,0.231,1.518,3.0,0.0,0.0,0.0,4.0,7.0,7.0,23.0,379.0,1.7480000000000002,0.0,0.5920000000000001,2.178,0.42000000000000004,8557.5757664512,3.2101951219512195,2.183623783783784
4158,311,0.932,0.0,0.311,0.0,170.0,0.4,0.33,0.8580000000000001,2.0,0.0,1.0,0.0,10.0,8.0,10.0,13.0,481.0,1.332,0.0,1.002,1.518,0.42000000000000004,8557.173214399998,2.9185853658536582,2.2815230339321357
201,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.55,0.264,1.1880000000000002,3.0,0.0,0.0,0.0,4.0,11.0,8.0,18.0,379.0,1.9480000000000002,0.0,0.625,1.848,0.42000000000000004,8557.141236000001,3.4101951219512197,2.166
5649,311,0.932,0.0,0.0,0.622,68.0,0.35000000000000003,0.792,0.396,2.0,0.0,0.0,1.0,4.0,7.0,24.0,6.0,379.0,1.282,0.0,1.153,1.678,0.42000000000000004,8557.1226624,2.7441951219512193,2.4117100433651344
156,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.4,0.66,0.5940000000000001,3.0,0.0,0.0,0.0,4.0,8.0,20.0,9.0,379.0,1.798,0.0,1.0210000000000001,1.254,0.42000000000000004,8556.5698848,3.2601951219512197,2.296288266405485
907,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.2,0.363,1.1880000000000002,3.0,0.0,0.0,0.0,8.0,4.0,11.0,18.0,447.0,1.598,0.0,0.724,1.848,0.42000000000000004,8556.556432742398,3.143121951219512,2.1502037569060777
6259,311,0.932,0.0,0.0,0.622,102.0,0.55,0.264,1.056,2.0,0.0,0.0,1.0,6.0,11.0,8.0,16.0,413.0,1.4820000000000002,0.0,0.625,2.338,0.42000000000000004,8556.537594000001,2.9856585365853663,2.166
414,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.5,0.528,0.66,3.0,0.0,0.0,0.0,5.0,10.0,16.0,10.0,396.0,1.8980000000000001,0.0,0.889,1.32,0.42000000000000004,8556.449998176,3.380926829268293,2.2061731383577055
11080,311,0.932,0.466,0.0,0.0,272.0,0.35000000000000003,0.198,0.8580000000000001,2.0,1.0,0.0,0.0,16.0,7.0,6.0,13.0,583.0,1.282,0.466,0.5589999999999999,1.518,0.886,8556.43271823168,2.992975609756097,2.2092506618962435
7460,311,0.932,0.0,0.0,0.622,204.0,0.2,0.495,0.66,2.0,0.0,0.0,1.0,12.0,4.0,15.0,10.0,515.0,1.1320000000000001,0.0,0.8560000000000001,1.942,0.42000000000000004,8556.268987481599,2.7600487804878044,2.1889704672897197
5865,311,0.932,0.0,0.0,0.622,85.0,0.2,0.792,0.528,2.0,0.0,0.0,1.0,5.0,4.0,24.0,8.0,396.0,1.1320000000000001,0.0,1.153,1.8099999999999998,0.42000000000000004,8555.946447999997,2.6149268292682923,2.4117100433651344
11161,311,0.932,0.466,0.0,0.0,289.0,0.25,0.231,0.8580000000000001,2.0,1.0,0.0,0.0,17.0,5.0,7.0,13.0,600.0,1.182,0.466,0.5920000000000001,1.518,0.886,8555.54640867584,2.9137073170731704,2.183623783783784
11175,311,0.932,0.466,0.0,0.0,289.0,0.30000000000000004,0.33,0.5940000000000001,2.0,1.0,0.0,0.0,17.0,6.0,10.0,9.0,600.0,1.2320000000000002,0.466,0.6910000000000001,1.254,0.886,8555.041190616961,2.963707317073171,2.1501752821997107
11733,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.5940000000000001,0.528,1.0,1.0,1.0,0.0,4.0,12.0,18.0,8.0,379.0,1.066,0.466,1.266,1.188,0.886,8554.87065216,2.5281951219512195,2.524635955766193
10891,311,0.932,0.466,0.0,0.0,238.0,0.65,0.264,0.462,2.0,1.0,0.0,0.0,14.0,13.0,8.0,7.0,549.0,1.582,0.466,0.625,1.1219999999999999,0.886,8554.784348799998,3.251512195121951,2.166
14378,311,0.466,0.466,0.311,0.0,289.0,0.55,0.231,0.462,1.0,1.0,1.0,0.0,17.0,11.0,7.0,7.0,600.0,1.016,0.466,0.903,1.1219999999999999,0.886,8554.71603395712,2.7477073170731705,2.214198981173865
6238,311,0.932,0.0,0.0,0.622,102.0,0.45,0.726,0.264,2.0,0.0,0.0,1.0,6.0,9.0,22.0,4.0,413.0,1.3820000000000001,0.0,1.087,1.546,0.42000000000000004,8554.7147968,2.8856585365853658,2.351412033118675
565,311,1.3980000000000001,0.0,0.0,0.0,102.0,0.35000000000000003,0.29700000000000004,1.254,3.0,0.0,0.0,0.0,6.0,7.0,9.0,19.0,413.0,1.7480000000000002,0.0,0.658,1.914,0.42000000000000004,8554.6562080544,3.251658536585366,2.155175197568389
17399,311,0.466,0.466,0.0,0.622,272.0,0.30000000000000004,0.198,0.924,1.0,1.0,0.0,1.0,16.0,6.0,6.0,14.0,583.0,0.766,0.466,0.5589999999999999,2.2060000000000004,0.886,8554.52587717728,2.4769756097560975,2.2092506618962435
6767,311,0.932,0.0,0.0,0.622,136.0,0.6000000000000001,0.33,0.726,2.0,0.0,0.0,1.0,8.0,12.0,10.0,11.0,447.0,1.532,0.0,0.6910000000000001,2.008,0.42000000000000004,8554.514734022401,3.0771219512195125,2.1501752821997107
12661,311,0.466,0.466,0.311,0.0,119.0,0.7000000000000001,0.495,0.396,1.0,1.0,1.0,0.0,7.0,14.0,15.0,6.0,430.0,1.1660000000000001,0.466,1.167,1.056,0.886,8554.486209920002,2.6903902439024394,2.425082502142245
6242,311,0.932,0.0,0.0,0.622,102.0,0.5,0.264,1.122,2.0,0.0,0.0,1.0,6.0,10.0,8.0,17.0,413.0,1.432,0.0,0.625,2.4040000000000004,0.42000000000000004,8554.247702,2.9356585365853656,2.166
17744,311,0.466,0.466,0.0,0.622,340.0,0.35000000000000003,0.363,0.264,1.0,1.0,0.0,1.0,20.0,7.0,11.0,4.0,651.0,0.8160000000000001,0.466,0.724,1.546,0.886,8554.07535704128,2.60990243902439,2.1502037569060777
6275,311,0.932,0.0,0.0,0.622,102.0,0.6000000000000001,0.264,0.99,2.0,0.0,0.0,1.0,6.0,12.0,8.0,15.0,413.0,1.532,0.0,0.625,2.2720000000000002,0.42000000000000004,8554.024336,3.035658536585366,2.166
14449,311,0.466,0.466,0.311,0.0,306.0,0.45,0.231,0.528,1.0,1.0,1.0,0.0,18.0,9.0,7.0,8.0,617.0,0.916,0.466,0.903,1.188,0.886,8553.870701900481,2.668439024390244,2.214198981173865
11173,311,0.932,0.466,0.0,0.0,289.0,0.30000000000000004,0.264,0.726,2.0,1.0,0.0,0.0,17.0,6.0,8.0,11.0,600.0,1.2320000000000002,0.466,0.625,1.386,0.886,8553.831164400002,2.963707317073171,2.166
6639,311,0.932,0.0,0.0,0.622,136.0,0.2,0.726,0.462,2.0,0.0,0.0,1.0,8.0,4.0,22.0,7.0,447.0,1.1320000000000001,0.0,1.087,1.744,0.42000000000000004,8553.708755199998,2.677121951219512,2.351412033118675
14372,311,0.466,0.466,0.311,0.0,289.0,0.5,0.264,0.462,1.0,1.0,1.0,0.0,17.0,10.0,8.0,7.0,600.0,0.966,0.466,0.9359999999999999,1.1219999999999999,0.886,8553.52059119744,2.6977073170731707,2.2346858119658117
380,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.4,0.627,0.5940000000000001,3.0,0.0,0.0,0.0,5.0,8.0,19.0,9.0,396.0,1.798,0.0,0.988,1.254,0.42000000000000004,8553.4934018624,3.2809268292682927,2.270990769230769
10889,311,0.932,0.466,0.0,0.0,238.0,0.65,0.198,0.5940000000000001,2.0,1.0,0.0,0.0,14.0,13.0,6.0,9.0,549.0,1.582,0.466,0.5589999999999999,1.254,0.886,8553.456817239039,3.251512195121951,2.2092506618962435
9393,311,0.932,0.466,0.0,0.0,119.0,0.15000000000000002,0.8250000000000001,0.462,2.0,1.0,0.0,0.0,7.0,3.0,25.0,7.0,430.0,1.082,0.466,1.1860000000000002,1.1219999999999999,0.886,8553.43110608,2.606390243902439,2.4435294435075887
6542,311,0.932,0.0,0.0,0.622,119.0,0.65,0.29700000000000004,0.792,2.0,0.0,0.0,1.0,7.0,13.0,9.0,12.0,430.0,1.582,0.0,0.658,2.0740000000000003,0.42000000000000004,8553.2820311136,3.106390243902439,2.155175197568389
863,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.1,0.33,1.3860000000000001,3.0,0.0,0.0,0.0,8.0,2.0,10.0,21.0,447.0,1.4980000000000002,0.0,0.6910000000000001,2.0460000000000003,0.42000000000000004,8553.0363468032,3.0431219512195122,2.1501752821997107
14152,311,0.466,0.466,0.311,0.0,255.0,0.45,0.363,0.462,1.0,1.0,1.0,0.0,15.0,9.0,11.0,7.0,566.0,0.916,0.466,1.035,1.1219999999999999,0.886,8552.95085504,2.606243902439024,2.3074995169082126
407,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.5,0.29700000000000004,1.122,3.0,0.0,0.0,0.0,5.0,10.0,9.0,17.0,396.0,1.8980000000000001,0.0,0.658,1.782,0.42000000000000004,8552.8124400672,3.380926829268293,2.155175197568389
3355,311,0.932,0.0,0.311,0.0,102.0,0.8500000000000001,0.264,0.66,2.0,0.0,1.0,0.0,6.0,17.0,8.0,10.0,413.0,1.782,0.0,0.9359999999999999,1.32,0.42000000000000004,8552.698914816001,3.285658536585366,2.2346858119658117
14442,311,0.466,0.466,0.311,0.0,306.0,0.4,0.264,0.528,1.0,1.0,1.0,0.0,18.0,8.0,8.0,8.0,617.0,0.8660000000000001,0.466,0.9359999999999999,1.188,0.886,8552.34750885376,2.6184390243902436,2.2346858119658117
6592,311,0.932,0.0,0.0,0.622,119.0,0.8500000000000001,0.42900000000000005,0.264,2.0,0.0,0.0,1.0,7.0,17.0,13.0,4.0,430.0,1.782,0.0,0.79,1.546,0.42000000000000004,8552.071923472002,3.3063902439024395,2.162825316455696
429,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.55,0.462,0.726,3.0,0.0,0.0,0.0,5.0,11.0,14.0,11.0,396.0,1.9480000000000002,0.0,0.823,1.386,0.42000000000000004,8551.9469584736,3.4309268292682926,2.1744107897934386
7178,311,0.932,0.0,0.0,0.622,170.0,0.5,0.528,0.33,2.0,0.0,0.0,1.0,10.0,10.0,16.0,5.0,481.0,1.432,0.0,0.889,1.6119999999999999,0.42000000000000004,8551.8466755744,3.0185853658536583,2.2061731383577055
4002,311,0.932,0.0,0.311,0.0,153.0,0.6000000000000001,0.231,0.8580000000000001,2.0,0.0,1.0,0.0,9.0,12.0,7.0,13.0,464.0,1.532,0.0,0.903,1.518,0.42000000000000004,8551.6434801632,3.0978536585365855,2.214198981173865
14560,311,0.466,0.466,0.311,0.0,340.0,0.30000000000000004,0.165,0.726,1.0,1.0,1.0,0.0,20.0,6.0,5.0,11.0,651.0,0.766,0.466,0.837,1.386,0.886,8551.635724306241,2.5599024390243903,2.180244778972521
10286,311,0.932,0.466,0.0,0.0,187.0,0.15000000000000002,0.726,0.396,2.0,1.0,0.0,0.0,11.0,3.0,22.0,6.0,498.0,1.082,0.466,1.087,1.056,0.886,8551.07390784,2.6893170731707317,2.351412033118675
10762,311,0.932,0.466,0.0,0.0,221.0,0.75,0.264,0.396,2.0,1.0,0.0,0.0,13.0,15.0,8.0,6.0,532.0,1.682,0.466,0.625,1.056,0.886,8550.8569424,3.3307804878048777,2.166
14246,311,0.466,0.466,0.311,0.0,272.0,0.35000000000000003,0.363,0.528,1.0,1.0,1.0,0.0,16.0,7.0,11.0,8.0,583.0,0.8160000000000001,0.466,1.035,1.188,0.886,8550.74408416,2.5269756097560974,2.3074995169082126
17478,311,0.466,0.466,0.0,0.622,289.0,0.2,0.231,0.924,1.0,1.0,0.0,1.0,17.0,4.0,7.0,14.0,600.0,0.666,0.466,0.5920000000000001,2.2060000000000004,0.886,8550.705961008642,2.3977073170731704,2.183623783783784
4181,311,0.932,0.0,0.311,0.0,170.0,0.5,0.132,1.122,2.0,0.0,1.0,0.0,10.0,10.0,4.0,17.0,481.0,1.432,0.0,0.804,1.782,0.42000000000000004,8550.651629702399,3.0185853658536583,2.167353631840796
7310,311,0.932,0.0,0.0,0.622,187.0,0.30000000000000004,0.42900000000000005,0.726,2.0,0.0,0.0,1.0,11.0,6.0,13.0,11.0,498.0,1.2320000000000002,0.0,0.79,2.008,0.42000000000000004,8550.634621056,2.839317073170732,2.162825316455696
14383,311,0.466,0.466,0.311,0.0,289.0,0.6000000000000001,0.198,0.462,1.0,1.0,1.0,0.0,17.0,12.0,6.0,7.0,600.0,1.066,0.466,0.8700000000000001,1.1219999999999999,0.886,8550.1853317648,2.7977073170731708,2.195963218390805
3107,311,0.932,0.0,0.311,0.0,85.0,0.9,0.29700000000000004,0.5940000000000001,2.0,0.0,1.0,0.0,5.0,18.0,9.0,9.0,396.0,1.832,0.0,0.9690000000000001,1.254,0.42000000000000004,8550.1666195008,3.3149268292682925,2.257193725490196
11811,311,0.466,0.466,0.311,0.0,68.0,0.8500000000000001,0.528,0.33,1.0,1.0,1.0,0.0,4.0,17.0,16.0,5.0,379.0,1.316,0.466,1.2,0.9900000000000001,0.886,8550.1032968,2.7781951219512195,2.4573333333333336
3804,311,0.932,0.0,0.311,0.0,136.0,0.7000000000000001,0.231,0.792,2.0,0.0,1.0,0.0,8.0,14.0,7.0,12.0,447.0,1.6320000000000001,0.0,0.903,1.452,0.42000000000000004,8549.9848015648,3.1771219512195126,2.214198981173865
425,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.55,0.33,0.99,3.0,0.0,0.0,0.0,5.0,11.0,10.0,15.0,396.0,1.9480000000000002,0.0,0.6910000000000001,1.65,0.42000000000000004,8549.837613680002,3.4309268292682926,2.1501752821997107
3073,311,0.932,0.0,0.311,0.0,85.0,0.75,0.363,0.66,2.0,0.0,1.0,0.0,5.0,15.0,11.0,10.0,396.0,1.682,0.0,1.035,1.32,0.42000000000000004,8549.758656,3.1649268292682926,2.3074995169082126
6992,311,0.932,0.0,0.0,0.622,153.0,0.6000000000000001,0.396,0.528,2.0,0.0,0.0,1.0,9.0,12.0,12.0,8.0,464.0,1.532,0.0,0.757,1.8099999999999998,0.42000000000000004,8549.536909936,3.0978536585365855,2.154603011889036
10991,311,0.932,0.466,0.0,0.0,255.0,0.45,0.396,0.396,2.0,1.0,0.0,0.0,15.0,9.0,12.0,6.0,566.0,1.3820000000000001,0.466,0.757,1.056,0.886,8549.427169722881,3.0722439024390242,2.154603011889036
1075,311,1.3980000000000001,0.0,0.0,0.0,153.0,0.15000000000000002,0.462,0.99,3.0,0.0,0.0,0.0,9.0,3.0,14.0,15.0,464.0,1.548,0.0,0.823,1.65,0.42000000000000004,8549.38720104,3.1138536585365855,2.1744107897934386
931,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.25,0.495,0.8580000000000001,3.0,0.0,0.0,0.0,8.0,5.0,15.0,13.0,447.0,1.6480000000000001,0.0,0.8560000000000001,1.518,0.42000000000000004,8549.3626618496,3.193121951219512,2.1889704672897197
13305,311,0.466,0.466,0.311,0.0,170.0,0.4,0.495,0.5940000000000001,1.0,1.0,1.0,0.0,10.0,8.0,15.0,9.0,481.0,0.8660000000000001,0.466,1.167,1.254,0.886,8549.35960928,2.4525853658536585,2.425082502142245
14455,311,0.466,0.466,0.311,0.0,306.0,0.5,0.198,0.528,1.0,1.0,1.0,0.0,18.0,10.0,6.0,8.0,617.0,0.966,0.466,0.8700000000000001,1.188,0.886,8549.3309179392,2.7184390243902437,2.195963218390805
17735,311,0.466,0.466,0.0,0.622,340.0,0.30000000000000004,0.33,0.396,1.0,1.0,0.0,1.0,20.0,6.0,10.0,6.0,651.0,0.766,0.466,0.6910000000000001,1.678,0.886,8549.323703159362,2.5599024390243903,2.1501752821997107
687,311,1.3980000000000001,0.0,0.0,0.0,119.0,0.15000000000000002,0.29700000000000004,1.452,3.0,0.0,0.0,0.0,7.0,3.0,9.0,22.0,430.0,1.548,0.0,0.658,2.112,0.42000000000000004,8549.116410675198,3.072390243902439,2.155175197568389
3782,311,0.932,0.0,0.311,0.0,136.0,0.6000000000000001,0.33,0.726,2.0,0.0,1.0,0.0,8.0,12.0,10.0,11.0,447.0,1.532,0.0,1.002,1.386,0.42000000000000004,8549.039908800001,3.0771219512195125,2.2815230339321357
17547,311,0.466,0.466,0.0,0.622,289.0,0.55,0.198,0.528,1.0,1.0,0.0,1.0,17.0,11.0,6.0,8.0,600.0,1.016,0.466,0.5589999999999999,1.8099999999999998,0.886,8548.868881132797,2.7477073170731705,2.2092506618962435
10759,311,0.932,0.466,0.0,0.0,221.0,0.75,0.165,0.5940000000000001,2.0,1.0,0.0,0.0,13.0,15.0,5.0,9.0,532.0,1.682,0.466,0.526,1.254,0.886,8548.81709941856,3.3307804878048777,2.244386920152091
2753,311,0.932,0.0,0.311,0.0,68.0,0.6000000000000001,0.42900000000000005,0.792,2.0,0.0,1.0,0.0,4.0,12.0,13.0,12.0,379.0,1.532,0.0,1.101,1.452,0.42000000000000004,8548.7528416,2.9941951219512197,2.363801562216167
17619,311,0.466,0.466,0.0,0.622,306.0,0.45,0.231,0.528,1.0,1.0,0.0,1.0,18.0,9.0,7.0,8.0,617.0,0.916,0.466,0.5920000000000001,1.8099999999999998,0.886,8548.7369697664,2.668439024390244,2.183623783783784
3598,311,0.932,0.0,0.311,0.0,119.0,0.8500000000000001,0.132,0.8580000000000001,2.0,0.0,1.0,0.0,7.0,17.0,4.0,13.0,430.0,1.782,0.0,0.804,1.518,0.42000000000000004,8548.7301574976,3.3063902439024395,2.167353631840796
11004,311,0.932,0.466,0.0,0.0,255.0,0.55,0.264,0.528,2.0,1.0,0.0,0.0,15.0,11.0,8.0,8.0,566.0,1.4820000000000002,0.466,0.625,1.188,0.886,8548.598080200001,3.1722439024390248,2.166
6341,311,0.932,0.0,0.0,0.622,102.0,0.8500000000000001,0.29700000000000004,0.5940000000000001,2.0,0.0,0.0,1.0,6.0,17.0,9.0,9.0,413.0,1.782,0.0,0.658,1.8760000000000001,0.42000000000000004,8548.4446020864,3.285658536585366,2.155175197568389
6591,311,0.932,0.0,0.0,0.622,119.0,0.8500000000000001,0.396,0.33,2.0,0.0,0.0,1.0,7.0,17.0,12.0,5.0,430.0,1.782,0.0,0.757,1.6119999999999999,0.42000000000000004,8548.0063648672,3.3063902439024395,2.154603011889036
11003,311,0.932,0.466,0.0,0.0,255.0,0.55,0.231,0.5940000000000001,2.0,1.0,0.0,0.0,15.0,11.0,7.0,9.0,566.0,1.4820000000000002,0.466,0.5920000000000001,1.254,0.886,8547.950496299523,3.1722439024390248,2.183623783783784
369,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.4,0.264,1.32,3.0,0.0,0.0,0.0,5.0,8.0,8.0,20.0,396.0,1.798,0.0,0.625,1.98,0.42000000000000004,8547.94631,3.2809268292682927,2.166
10872,311,0.932,0.466,0.0,0.0,238.0,0.5,0.42900000000000005,0.33,2.0,1.0,0.0,0.0,14.0,10.0,13.0,5.0,549.0,1.432,0.466,0.79,0.9900000000000001,0.886,8547.932895544,3.101512195121951,2.162825316455696
928,311,1.3980000000000001,0.0,0.0,0.0,136.0,0.25,0.396,1.056,3.0,0.0,0.0,0.0,8.0,5.0,12.0,16.0,447.0,1.6480000000000001,0.0,0.757,1.716,0.42000000000000004,8547.8903056544,3.193121951219512,2.154603011889036
6793,311,0.932,0.0,0.0,0.622,136.0,0.7000000000000001,0.363,0.528,2.0,0.0,0.0,1.0,8.0,14.0,11.0,8.0,447.0,1.6320000000000001,0.0,0.724,1.8099999999999998,0.42000000000000004,8547.336001952,3.1771219512195126,2.1502037569060777
17540,311,0.466,0.466,0.0,0.622,289.0,0.5,0.198,0.5940000000000001,1.0,1.0,0.0,1.0,17.0,10.0,6.0,9.0,600.0,0.966,0.466,0.5589999999999999,1.8760000000000001,0.886,8547.22912725088,2.6977073170731707,2.2092506618962435
6224,311,0.932,0.0,0.0,0.622,102.0,0.45,0.264,1.1880000000000002,2.0,0.0,0.0,1.0,6.0,9.0,8.0,18.0,413.0,1.3820000000000001,0.0,0.625,2.47,0.42000000000000004,8547.15466,2.8856585365853658,2.166
758,311,1.3980000000000001,0.0,0.0,0.0,119.0,0.30000000000000004,0.561,0.726,3.0,0.0,0.0,0.0,7.0,6.0,17.0,11.0,430.0,1.6980000000000002,0.0,0.9220000000000002,1.386,0.42000000000000004,8546.9952012704,3.222390243902439,2.225735010845987
9702,311,0.932,0.466,0.0,0.0,136.0,0.30000000000000004,0.759,0.33,2.0,1.0,0.0,0.0,8.0,6.0,23.0,5.0,447.0,1.2320000000000002,0.466,1.12,0.9900000000000001,0.886,8546.800533600002,2.7771219512195127,2.3809714285714287
17611,311,0.466,0.466,0.0,0.622,306.0,0.4,0.231,0.5940000000000001,1.0,1.0,0.0,1.0,18.0,8.0,7.0,9.0,617.0,0.8660000000000001,0.466,0.5920000000000001,1.8760000000000001,0.886,8546.775440445443,2.6184390243902436,2.183623783783784
6402,311,0.932,0.0,0.0,0.622,119.0,0.25,0.29700000000000004,1.32,2.0,0.0,0.0,1.0,7.0,5.0,9.0,20.0,430.0,1.182,0.0,0.658,2.6020000000000003,0.42000000000000004,8546.747562812798,2.7063902439024385,2.155175197568389
6290,311,0.932,0.0,0.0,0.622,102.0,0.65,0.264,0.924,2.0,0.0,0.0,1.0,6.0,13.0,8.0,14.0,413.0,1.582,0.0,0.625,2.2060000000000004,0.42000000000000004,8546.707928,3.0856585365853655,2.166
14365,311,0.466,0.466,0.311,0.0,289.0,0.45,0.29700000000000004,0.462,1.0,1.0,1.0,0.0,17.0,9.0,9.0,7.0,600.0,0.916,0.466,0.9690000000000001,1.1219999999999999,0.886,8546.59900348576,2.6477073170731704,2.257193725490196
2995,311,0.932,0.0,0.311,0.0,85.0,0.5,0.42900000000000005,0.8580000000000001,2.0,0.0,1.0,0.0,5.0,10.0,13.0,13.0,396.0,1.432,0.0,1.101,1.518,0.42000000000000004,8546.446534399998,2.9149268292682926,2.363801562216167
775,311,1.3980000000000001,0.0,0.0,0.0,119.0,0.35000000000000003,0.495,0.792,3.0,0.0,0.0,0.0,7.0,7.0,15.0,12.0,430.0,1.7480000000000002,0.0,0.8560000000000001,1.452,0.42000000000000004,8546.3272889344,3.2723902439024393,2.1889704672897197
13061,311,0.466,0.466,0.311,0.0,153.0,0.35000000000000003,0.528,0.66,1.0,1.0,1.0,0.0,9.0,7.0,16.0,10.0,464.0,0.8160000000000001,0.466,1.2,1.32,0.886,8545.915622400002,2.3818536585365857,2.4573333333333336
17700,311,0.466,0.466,0.0,0.622,323.0,0.5,0.29700000000000004,0.264,1.0,1.0,0.0,1.0,19.0,10.0,9.0,4.0,634.0,0.966,0.466,0.658,1.546,0.886,8545.51503630176,2.739170731707317,2.155175197568389
5819,311,0.932,0.0,0.0,0.622,68.0,0.9,0.231,0.792,2.0,0.0,0.0,1.0,4.0,18.0,7.0,12.0,379.0,1.832,0.0,0.5920000000000001,2.0740000000000003,0.42000000000000004,8545.3385963264,3.294195121951219,2.183623783783784
10984,311,0.932,0.466,0.0,0.0,255.0,0.45,0.165,0.8580000000000001,2.0,1.0,0.0,0.0,15.0,9.0,5.0,13.0,566.0,1.3820000000000001,0.466,0.526,1.518,0.886,8545.03698086752,3.0722439024390242,2.244386920152091
