,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,期望伤害
3871,311,0.932,0.0,0.311,0.0,153.0,0.2,0.264,1.32,2.0,0.0,1.0,0.0,9.0,4.0,8.0,20.0,464.0,1.4080000000000001,0.0,0.772,1.82,6328.141248000001
5802,311,0.932,0.0,0.0,0.622,68.0,0.8,0.495,0.396,2.0,0.0,0.0,1.0,4.0,16.0,15.0,6.0,379.0,2.008,0.0,0.692,1.518,6328.117307199998
14658,311,0.466,0.466,0.311,0.0,374.0,0.30000000000000004,0.231,0.462,1.0,1.0,1.0,0.0,22.0,6.0,7.0,7.0,685.0,1.042,0.466,0.7390000000000001,0.962,6327.701561966399
6674,311,0.932,0.0,0.0,0.622,136.0,0.30000000000000004,0.528,0.726,2.0,0.0,0.0,1.0,8.0,6.0,16.0,11.0,447.0,1.5080000000000002,0.0,0.7250000000000001,1.8479999999999999,6327.287160000001
11291,311,0.932,0.466,0.0,0.0,306.0,0.5,0.264,0.396,2.0,1.0,0.0,0.0,18.0,10.0,8.0,6.0,617.0,1.708,0.466,0.461,0.896,6326.897761203201
5998,311,0.932,0.0,0.0,0.622,85.0,0.55,0.42900000000000005,0.792,2.0,0.0,0.0,1.0,5.0,11.0,13.0,12.0,396.0,1.7580000000000002,0.0,0.6260000000000001,1.9140000000000001,6326.7556248
2792,311,0.932,0.0,0.311,0.0,68.0,0.75,0.132,1.1880000000000002,2.0,0.0,1.0,0.0,4.0,15.0,4.0,18.0,379.0,1.958,0.0,0.64,1.6880000000000002,6326.669184000002
11386,311,0.932,0.466,0.0,0.0,340.0,0.2,0.396,0.396,2.0,1.0,0.0,0.0,20.0,4.0,12.0,6.0,651.0,1.4080000000000001,0.466,0.593,0.896,6326.6528430336
6138,311,0.932,0.0,0.0,0.622,102.0,0.2,0.8580000000000001,0.33,2.0,0.0,0.0,1.0,6.0,4.0,26.0,5.0,413.0,1.4080000000000001,0.0,1.0550000000000002,1.452,6326.6504
11216,311,0.932,0.466,0.0,0.0,289.0,0.6000000000000001,0.198,0.462,2.0,1.0,0.0,0.0,17.0,12.0,6.0,7.0,600.0,1.808,0.466,0.395,0.962,6326.529931248
6363,311,0.932,0.0,0.0,0.622,119.0,0.15000000000000002,0.462,1.122,2.0,0.0,0.0,1.0,7.0,3.0,14.0,17.0,430.0,1.358,0.0,0.659,2.244,6326.383151200001
3227,311,0.932,0.0,0.311,0.0,102.0,0.4,0.495,0.792,2.0,0.0,1.0,0.0,6.0,8.0,15.0,12.0,413.0,1.608,0.0,1.0030000000000001,1.292,6326.3784000000005
14623,311,0.466,0.466,0.311,0.0,357.0,0.35000000000000003,0.264,0.396,1.0,1.0,1.0,0.0,21.0,7.0,8.0,6.0,668.0,1.092,0.466,0.772,0.896,6326.1110094336
11028,311,0.932,0.466,0.0,0.0,255.0,0.8500000000000001,0.165,0.33,2.0,1.0,0.0,0.0,15.0,17.0,5.0,5.0,566.0,2.058,0.466,0.362,0.8300000000000001,6326.063221351998
6697,311,0.932,0.0,0.0,0.622,136.0,0.35000000000000003,0.66,0.396,2.0,0.0,0.0,1.0,8.0,7.0,20.0,6.0,447.0,1.558,0.0,0.857,1.518,6325.7057592
3056,311,0.932,0.0,0.311,0.0,85.0,0.7000000000000001,0.264,0.924,2.0,0.0,1.0,0.0,5.0,14.0,8.0,14.0,396.0,1.9080000000000001,0.0,0.772,1.424,6325.6951296
12569,311,0.466,0.466,0.311,0.0,119.0,0.4,0.726,0.33,1.0,1.0,1.0,0.0,7.0,8.0,22.0,5.0,430.0,1.1420000000000001,0.466,1.234,0.8300000000000001,6325.458684000001
11393,311,0.932,0.466,0.0,0.0,340.0,0.25,0.33,0.462,2.0,1.0,0.0,0.0,20.0,5.0,10.0,7.0,651.0,1.458,0.466,0.527,0.962,6325.449824668801
11128,311,0.932,0.466,0.0,0.0,272.0,0.7000000000000001,0.165,0.462,2.0,1.0,0.0,0.0,16.0,14.0,5.0,7.0,583.0,1.9080000000000001,0.466,0.362,0.962,6325.2775579408
14628,311,0.466,0.466,0.311,0.0,357.0,0.4,0.231,0.396,1.0,1.0,1.0,0.0,21.0,8.0,7.0,6.0,668.0,1.1420000000000001,0.466,0.7390000000000001,0.896,6325.193917363201
6694,311,0.932,0.0,0.0,0.622,136.0,0.35000000000000003,0.561,0.5940000000000001,2.0,0.0,0.0,1.0,8.0,7.0,17.0,9.0,447.0,1.558,0.0,0.758,1.7160000000000002,6325.1614176
3216,311,0.932,0.0,0.311,0.0,102.0,0.4,0.132,1.518,2.0,0.0,1.0,0.0,6.0,8.0,4.0,23.0,413.0,1.608,0.0,0.64,2.018,6325.053504000001
6385,311,0.932,0.0,0.0,0.622,119.0,0.2,0.462,1.056,2.0,0.0,0.0,1.0,7.0,4.0,14.0,16.0,430.0,1.4080000000000001,0.0,0.659,2.178,6324.9663544000005
17706,311,0.466,0.466,0.0,0.622,323.0,0.6000000000000001,0.198,0.33,1.0,1.0,0.0,1.0,19.0,12.0,6.0,5.0,634.0,1.342,0.466,0.395,1.452,6324.810670952001
6032,311,0.932,0.0,0.0,0.622,85.0,0.65,0.462,0.5940000000000001,2.0,0.0,0.0,1.0,5.0,13.0,14.0,9.0,396.0,1.858,0.0,0.659,1.7160000000000002,6324.771160800001
11340,311,0.932,0.466,0.0,0.0,323.0,0.30000000000000004,0.396,0.33,2.0,1.0,0.0,0.0,19.0,6.0,12.0,5.0,634.0,1.5080000000000002,0.466,0.593,0.8300000000000001,6324.646121247999
14494,311,0.466,0.466,0.311,0.0,323.0,0.25,0.42900000000000005,0.33,1.0,1.0,1.0,0.0,19.0,5.0,13.0,5.0,634.0,0.992,0.466,0.937,0.8300000000000001,6324.538956648001
6610,311,0.932,0.0,0.0,0.622,136.0,0.15000000000000002,0.495,0.99,2.0,0.0,0.0,1.0,8.0,3.0,15.0,15.0,447.0,1.358,0.0,0.692,2.112,6324.0960767999995
17702,311,0.466,0.466,0.0,0.622,323.0,0.55,0.198,0.396,1.0,1.0,0.0,1.0,19.0,11.0,6.0,6.0,634.0,1.292,0.466,0.395,1.518,6324.072211568
3856,311,0.932,0.0,0.311,0.0,153.0,0.15000000000000002,0.462,0.99,2.0,0.0,1.0,0.0,9.0,3.0,14.0,15.0,464.0,1.358,0.0,0.97,1.49,6324.034860000001
3659,311,0.932,0.0,0.311,0.0,136.0,0.25,0.198,1.452,2.0,0.0,1.0,0.0,8.0,5.0,6.0,22.0,447.0,1.458,0.0,0.706,1.952,6323.8754304
465,311,1.3980000000000001,0.0,0.0,0.0,102.0,0.1,0.627,0.924,3.0,0.0,0.0,0.0,6.0,2.0,19.0,14.0,413.0,1.7740000000000002,0.0,0.8240000000000001,1.424,6323.654809600001
6284,311,0.932,0.0,0.0,0.622,102.0,0.6000000000000001,0.561,0.396,2.0,0.0,0.0,1.0,6.0,12.0,17.0,6.0,413.0,1.808,0.0,0.758,1.518,6323.323488799999
3054,311,0.932,0.0,0.311,0.0,85.0,0.7000000000000001,0.198,1.056,2.0,0.0,1.0,0.0,5.0,14.0,6.0,16.0,396.0,1.9080000000000001,0.0,0.706,1.556,6323.308675200001
14617,311,0.466,0.466,0.311,0.0,357.0,0.30000000000000004,0.29700000000000004,0.396,1.0,1.0,1.0,0.0,21.0,6.0,9.0,6.0,668.0,1.042,0.466,0.8050000000000002,0.896,6323.126899583999
3497,311,0.932,0.0,0.311,0.0,119.0,0.45,0.363,0.924,2.0,0.0,1.0,0.0,7.0,9.0,11.0,14.0,430.0,1.6580000000000001,0.0,0.871,1.424,6322.585948800001
2897,311,0.932,0.0,0.311,0.0,85.0,0.25,0.561,0.924,2.0,0.0,1.0,0.0,5.0,5.0,17.0,14.0,396.0,1.458,0.0,1.0690000000000002,1.424,6322.276800000001
2658,311,0.932,0.0,0.311,0.0,68.0,0.35000000000000003,0.561,0.8580000000000001,2.0,0.0,1.0,0.0,4.0,7.0,17.0,13.0,379.0,1.558,0.0,1.0690000000000002,1.358,6322.2696
3290,311,0.932,0.0,0.311,0.0,102.0,0.6000000000000001,0.264,0.99,2.0,0.0,1.0,0.0,6.0,12.0,8.0,15.0,413.0,1.808,0.0,0.772,1.49,6322.253256
11204,311,0.932,0.466,0.0,0.0,289.0,0.5,0.165,0.66,2.0,1.0,0.0,0.0,17.0,10.0,5.0,10.0,600.0,1.708,0.466,0.362,1.1600000000000001,6322.243781184001
17709,311,0.466,0.466,0.0,0.622,323.0,0.65,0.198,0.264,1.0,1.0,0.0,1.0,19.0,13.0,6.0,4.0,634.0,1.3920000000000001,0.466,0.395,1.3860000000000001,6322.109454536001
107,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.30000000000000004,0.462,1.122,3.0,0.0,0.0,0.0,4.0,6.0,14.0,17.0,379.0,1.9740000000000002,0.0,0.659,1.622,6321.724728800001
2810,311,0.932,0.0,0.311,0.0,68.0,0.8,0.264,0.8580000000000001,2.0,0.0,1.0,0.0,4.0,16.0,8.0,13.0,379.0,2.008,0.0,0.772,1.358,6321.6980112
3454,311,0.932,0.0,0.311,0.0,119.0,0.35000000000000003,0.165,1.452,2.0,0.0,1.0,0.0,7.0,7.0,5.0,22.0,430.0,1.558,0.0,0.673,1.952,6321.4802112
68,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.2,0.726,0.726,3.0,0.0,0.0,0.0,4.0,4.0,22.0,11.0,379.0,1.874,0.0,0.923,1.226,6321.467028800001
6248,311,0.932,0.0,0.0,0.622,102.0,0.5,0.462,0.726,2.0,0.0,0.0,1.0,6.0,10.0,14.0,11.0,413.0,1.708,0.0,0.659,1.8479999999999999,6321.264766400001
3289,311,0.932,0.0,0.311,0.0,102.0,0.6000000000000001,0.231,1.056,2.0,0.0,1.0,0.0,6.0,12.0,7.0,16.0,413.0,1.808,0.0,0.7390000000000001,1.556,6321.0889368
14663,311,0.466,0.466,0.311,0.0,374.0,0.35000000000000003,0.198,0.462,1.0,1.0,1.0,0.0,22.0,7.0,6.0,7.0,685.0,1.092,0.466,0.706,0.962,6321.0663451056
11290,311,0.932,0.466,0.0,0.0,306.0,0.5,0.231,0.462,2.0,1.0,0.0,0.0,18.0,10.0,7.0,7.0,617.0,1.708,0.466,0.42800000000000005,0.962,6320.987517699202
3245,311,0.932,0.0,0.311,0.0,102.0,0.45,0.462,0.792,2.0,0.0,1.0,0.0,6.0,9.0,14.0,12.0,413.0,1.6580000000000001,0.0,0.97,1.292,6320.788848
14632,311,0.466,0.466,0.311,0.0,357.0,0.45,0.198,0.396,1.0,1.0,1.0,0.0,21.0,9.0,6.0,6.0,668.0,1.1920000000000002,0.466,0.706,0.896,6320.3756233728
13257,311,0.466,0.466,0.311,0.0,170.0,0.25,0.6930000000000001,0.396,1.0,1.0,1.0,0.0,10.0,5.0,21.0,6.0,481.0,0.992,0.466,1.201,0.896,6320.1089568
294,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.2,0.627,0.8580000000000001,3.0,0.0,0.0,0.0,5.0,4.0,19.0,13.0,396.0,1.874,0.0,0.8240000000000001,1.358,6320.105539200001
11343,311,0.932,0.466,0.0,0.0,323.0,0.35000000000000003,0.231,0.5940000000000001,2.0,1.0,0.0,0.0,19.0,7.0,7.0,9.0,634.0,1.558,0.466,0.42800000000000005,1.094,6319.959422454399
17697,311,0.466,0.466,0.0,0.622,323.0,0.5,0.198,0.462,1.0,1.0,0.0,1.0,19.0,10.0,6.0,7.0,634.0,1.242,0.466,0.395,1.584,6319.894076384
14679,311,0.466,0.466,0.311,0.0,391.0,0.2,0.231,0.528,1.0,1.0,1.0,0.0,23.0,4.0,7.0,8.0,702.0,0.9420000000000001,0.466,0.7390000000000001,1.028,6319.769814705602
3277,311,0.932,0.0,0.311,0.0,102.0,0.55,0.363,0.8580000000000001,2.0,0.0,1.0,0.0,6.0,11.0,11.0,13.0,413.0,1.7580000000000002,0.0,0.871,1.358,6319.6946736
6407,311,0.932,0.0,0.0,0.622,119.0,0.25,0.462,0.99,2.0,0.0,0.0,1.0,7.0,5.0,14.0,15.0,430.0,1.458,0.0,0.659,2.112,6319.635097600001
17591,311,0.466,0.466,0.0,0.622,306.0,0.30000000000000004,0.198,0.792,1.0,1.0,0.0,1.0,18.0,6.0,6.0,12.0,617.0,1.042,0.466,0.395,1.9140000000000001,6319.489782903999
17421,311,0.466,0.466,0.0,0.622,272.0,0.4,0.165,0.8580000000000001,1.0,1.0,0.0,1.0,16.0,8.0,5.0,13.0,583.0,1.1420000000000001,0.466,0.362,1.98,6319.106517728
5549,311,0.932,0.0,0.0,0.622,68.0,0.15000000000000002,0.396,1.452,2.0,0.0,0.0,1.0,4.0,3.0,12.0,22.0,379.0,1.358,0.0,0.593,2.574,6318.9866584
5737,311,0.932,0.0,0.0,0.622,68.0,0.6000000000000001,0.396,0.8580000000000001,2.0,0.0,0.0,1.0,4.0,12.0,12.0,13.0,379.0,1.808,0.0,0.593,1.98,6318.485667999999
2807,311,0.932,0.0,0.311,0.0,68.0,0.8,0.165,1.056,2.0,0.0,1.0,0.0,4.0,16.0,5.0,16.0,379.0,2.008,0.0,0.673,1.556,6318.0316056
11283,311,0.932,0.466,0.0,0.0,306.0,0.45,0.198,0.5940000000000001,2.0,1.0,0.0,0.0,18.0,9.0,6.0,9.0,617.0,1.6580000000000001,0.466,0.395,1.094,6317.823163736001
6870,311,0.932,0.0,0.0,0.622,153.0,0.2,0.726,0.396,2.0,0.0,0.0,1.0,9.0,4.0,22.0,6.0,464.0,1.4080000000000001,0.0,0.923,1.518,6317.8111568
11132,311,0.932,0.466,0.0,0.0,272.0,0.75,0.198,0.33,2.0,1.0,0.0,0.0,16.0,15.0,6.0,5.0,583.0,1.958,0.466,0.395,0.8300000000000001,6317.1975101200005
6285,311,0.932,0.0,0.0,0.622,102.0,0.6000000000000001,0.5940000000000001,0.33,2.0,0.0,0.0,1.0,6.0,12.0,18.0,5.0,413.0,1.808,0.0,0.7910000000000001,1.452,6317.1137864
3703,311,0.932,0.0,0.311,0.0,136.0,0.35000000000000003,0.363,0.99,2.0,0.0,1.0,0.0,8.0,7.0,11.0,15.0,447.0,1.558,0.0,0.871,1.49,6317.084268
3492,311,0.932,0.0,0.311,0.0,119.0,0.45,0.198,1.254,2.0,0.0,1.0,0.0,7.0,9.0,6.0,19.0,430.0,1.6580000000000001,0.0,0.706,1.754,6316.9979928
6865,311,0.932,0.0,0.0,0.622,153.0,0.2,0.561,0.726,2.0,0.0,0.0,1.0,9.0,4.0,17.0,11.0,464.0,1.4080000000000001,0.0,0.758,1.8479999999999999,6316.9428608
2785,311,0.932,0.0,0.311,0.0,68.0,0.7000000000000001,0.396,0.726,2.0,0.0,1.0,0.0,4.0,14.0,12.0,11.0,379.0,1.9080000000000001,0.0,0.9040000000000001,1.226,6316.900444800001
3849,311,0.932,0.0,0.311,0.0,153.0,0.15000000000000002,0.231,1.452,2.0,0.0,1.0,0.0,9.0,3.0,7.0,22.0,464.0,1.358,0.0,0.7390000000000001,1.952,6316.8659136000015
7,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.1,0.396,1.518,3.0,0.0,0.0,0.0,4.0,2.0,12.0,23.0,379.0,1.7740000000000002,0.0,0.593,2.018,6316.755754399999
6283,311,0.932,0.0,0.0,0.622,102.0,0.6000000000000001,0.528,0.462,2.0,0.0,0.0,1.0,6.0,12.0,16.0,7.0,413.0,1.808,0.0,0.7250000000000001,1.584,6316.72568
6051,311,0.932,0.0,0.0,0.622,85.0,0.7000000000000001,0.5940000000000001,0.264,2.0,0.0,0.0,1.0,5.0,14.0,18.0,4.0,396.0,1.9080000000000001,0.0,0.7910000000000001,1.3860000000000001,6316.649503200002
83,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.25,0.42900000000000005,1.254,3.0,0.0,0.0,0.0,4.0,5.0,13.0,19.0,379.0,1.9240000000000002,0.0,0.6260000000000001,1.754,6316.250842400002
14610,311,0.466,0.466,0.311,0.0,357.0,0.25,0.33,0.396,1.0,1.0,1.0,0.0,21.0,5.0,10.0,6.0,668.0,0.992,0.466,0.8380000000000001,0.896,6316.2415878144
6048,311,0.932,0.0,0.0,0.622,85.0,0.7000000000000001,0.495,0.462,2.0,0.0,0.0,1.0,5.0,14.0,15.0,7.0,396.0,1.9080000000000001,0.0,0.692,1.584,6316.052889600001
272,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.15000000000000002,0.6930000000000001,0.792,3.0,0.0,0.0,0.0,5.0,3.0,21.0,12.0,396.0,1.824,0.0,0.8900000000000001,1.292,6315.487488000002
6632,311,0.932,0.0,0.0,0.622,136.0,0.2,0.495,0.924,2.0,0.0,0.0,1.0,8.0,4.0,15.0,14.0,447.0,1.4080000000000001,0.0,0.692,2.0460000000000003,6315.4680144
17723,311,0.466,0.466,0.0,0.622,340.0,0.25,0.231,0.66,1.0,1.0,0.0,1.0,20.0,5.0,7.0,10.0,651.0,0.992,0.466,0.42800000000000005,1.782,6315.053726716801
6887,311,0.932,0.0,0.0,0.622,153.0,0.25,0.627,0.528,2.0,0.0,0.0,1.0,9.0,5.0,19.0,8.0,464.0,1.458,0.0,0.8240000000000001,1.65,6314.761520000002
11391,311,0.932,0.466,0.0,0.0,340.0,0.25,0.264,0.5940000000000001,2.0,1.0,0.0,0.0,20.0,5.0,8.0,9.0,651.0,1.458,0.466,0.461,1.094,6314.368553500801
3893,311,0.932,0.0,0.311,0.0,153.0,0.25,0.33,1.122,2.0,0.0,1.0,0.0,9.0,5.0,10.0,17.0,464.0,1.458,0.0,0.8380000000000001,1.622,6313.787383200001
11371,311,0.932,0.466,0.0,0.0,340.0,0.15000000000000002,0.231,0.792,2.0,1.0,0.0,0.0,20.0,3.0,7.0,12.0,651.0,1.358,0.466,0.42800000000000005,1.292,6313.641321331201
11304,311,0.932,0.466,0.0,0.0,323.0,0.15000000000000002,0.198,0.924,2.0,1.0,0.0,0.0,19.0,3.0,6.0,14.0,634.0,1.358,0.466,0.395,1.424,6313.339813216
17539,311,0.466,0.466,0.0,0.622,289.0,0.5,0.165,0.66,1.0,1.0,0.0,1.0,17.0,10.0,5.0,10.0,600.0,1.242,0.466,0.362,1.782,6313.3303123632
11292,311,0.932,0.466,0.0,0.0,306.0,0.5,0.29700000000000004,0.33,2.0,1.0,0.0,0.0,18.0,10.0,9.0,5.0,617.0,1.708,0.466,0.49400000000000005,0.8300000000000001,6313.304201144001
17477,311,0.466,0.466,0.0,0.622,289.0,0.2,0.198,0.99,1.0,1.0,0.0,1.0,17.0,4.0,6.0,15.0,600.0,0.9420000000000001,0.466,0.395,2.112,6313.2244331520005
6147,311,0.932,0.0,0.0,0.622,102.0,0.25,0.42900000000000005,1.122,2.0,0.0,0.0,1.0,6.0,5.0,13.0,17.0,413.0,1.458,0.0,0.6260000000000001,2.244,6312.933948800001
12757,311,0.466,0.466,0.311,0.0,136.0,0.2,0.759,0.462,1.0,1.0,1.0,0.0,8.0,4.0,23.0,7.0,447.0,0.9420000000000001,0.466,1.2670000000000001,0.962,6312.885681600001
3271,311,0.932,0.0,0.311,0.0,102.0,0.55,0.165,1.254,2.0,0.0,1.0,0.0,6.0,11.0,5.0,19.0,413.0,1.7580000000000002,0.0,0.673,1.754,6312.8156784
3699,311,0.932,0.0,0.311,0.0,136.0,0.35000000000000003,0.231,1.254,2.0,0.0,1.0,0.0,8.0,7.0,7.0,19.0,447.0,1.558,0.0,0.7390000000000001,1.754,6312.7295352
3892,311,0.932,0.0,0.311,0.0,153.0,0.25,0.29700000000000004,1.1880000000000002,2.0,0.0,1.0,0.0,9.0,5.0,9.0,18.0,464.0,1.458,0.0,0.8050000000000002,1.6880000000000002,6312.727608000003
3125,311,0.932,0.0,0.311,0.0,102.0,0.15000000000000002,0.561,0.99,2.0,0.0,1.0,0.0,6.0,3.0,17.0,15.0,413.0,1.358,0.0,1.0690000000000002,1.49,6312.648000000001
3686,311,0.932,0.0,0.311,0.0,136.0,0.30000000000000004,0.42900000000000005,0.924,2.0,0.0,1.0,0.0,8.0,6.0,13.0,14.0,447.0,1.5080000000000002,0.0,0.937,1.424,6312.381609599999
17691,311,0.466,0.466,0.0,0.622,323.0,0.45,0.198,0.528,1.0,1.0,0.0,1.0,19.0,9.0,6.0,8.0,634.0,1.1920000000000002,0.466,0.395,1.65,6312.276265399999
14588,311,0.466,0.466,0.311,0.0,340.0,0.5,0.231,0.33,1.0,1.0,1.0,0.0,20.0,10.0,7.0,5.0,651.0,1.242,0.466,0.7390000000000001,0.8300000000000001,6312.246880896001
13670,311,0.466,0.466,0.311,0.0,204.0,0.30000000000000004,0.627,0.33,1.0,1.0,1.0,0.0,12.0,6.0,19.0,5.0,515.0,1.042,0.466,1.135,0.8300000000000001,6312.044784
14685,311,0.466,0.466,0.311,0.0,391.0,0.25,0.198,0.528,1.0,1.0,1.0,0.0,23.0,5.0,6.0,8.0,702.0,0.992,0.466,0.706,1.028,6311.7838453824
14635,311,0.466,0.466,0.311,0.0,357.0,0.5,0.165,0.396,1.0,1.0,1.0,0.0,21.0,10.0,5.0,6.0,668.0,1.242,0.466,0.673,0.896,6311.6561274624
3511,311,0.932,0.0,0.311,0.0,119.0,0.5,0.264,1.056,2.0,0.0,1.0,0.0,7.0,10.0,8.0,16.0,430.0,1.708,0.0,0.772,1.556,6311.372390400001
6125,311,0.932,0.0,0.0,0.622,102.0,0.2,0.42900000000000005,1.1880000000000002,2.0,0.0,0.0,1.0,6.0,4.0,13.0,18.0,413.0,1.4080000000000001,0.0,0.6260000000000001,2.31,6311.324012000001
14584,311,0.466,0.466,0.311,0.0,340.0,0.45,0.264,0.33,1.0,1.0,1.0,0.0,20.0,9.0,8.0,5.0,651.0,1.1920000000000002,0.466,0.772,0.8300000000000001,6311.168245008001
3481,311,0.932,0.0,0.311,0.0,119.0,0.4,0.42900000000000005,0.8580000000000001,2.0,0.0,1.0,0.0,7.0,8.0,13.0,13.0,430.0,1.608,0.0,0.937,1.358,6311.037031200001
6169,311,0.932,0.0,0.0,0.622,102.0,0.30000000000000004,0.42900000000000005,1.056,2.0,0.0,0.0,1.0,6.0,6.0,13.0,16.0,413.0,1.5080000000000002,0.0,0.6260000000000001,2.178,6310.8254456
3291,311,0.932,0.0,0.311,0.0,102.0,0.6000000000000001,0.29700000000000004,0.924,2.0,0.0,1.0,0.0,6.0,12.0,9.0,14.0,413.0,1.808,0.0,0.8050000000000002,1.424,6310.610064
6428,311,0.932,0.0,0.0,0.622,119.0,0.30000000000000004,0.462,0.924,2.0,0.0,0.0,1.0,7.0,6.0,14.0,14.0,430.0,1.5080000000000002,0.0,0.659,2.0460000000000003,6310.3893808
14667,311,0.466,0.466,0.311,0.0,374.0,0.4,0.165,0.462,1.0,1.0,1.0,0.0,22.0,8.0,5.0,7.0,685.0,1.1420000000000001,0.466,0.673,0.962,6310.2425610048
6506,311,0.932,0.0,0.0,0.622,119.0,0.5,0.5940000000000001,0.396,2.0,0.0,0.0,1.0,7.0,10.0,18.0,6.0,430.0,1.708,0.0,0.7910000000000001,1.518,6309.955993600001
6505,311,0.932,0.0,0.0,0.622,119.0,0.5,0.561,0.462,2.0,0.0,0.0,1.0,7.0,10.0,17.0,7.0,430.0,1.708,0.0,0.758,1.584,6309.7667584
14591,311,0.466,0.466,0.311,0.0,340.0,0.55,0.198,0.33,1.0,1.0,1.0,0.0,20.0,11.0,6.0,5.0,651.0,1.292,0.466,0.706,0.8300000000000001,6309.711680184
3235,311,0.932,0.0,0.311,0.0,102.0,0.45,0.132,1.452,2.0,0.0,1.0,0.0,6.0,9.0,4.0,22.0,413.0,1.6580000000000001,0.0,0.64,1.952,6309.680256
11679,311,0.466,0.466,0.311,0.0,68.0,0.45,0.792,0.33,1.0,1.0,1.0,0.0,4.0,9.0,24.0,5.0,379.0,1.1920000000000002,0.466,1.3,0.8300000000000001,6309.3620040000005
11315,311,0.932,0.466,0.0,0.0,323.0,0.2,0.198,0.8580000000000001,2.0,1.0,0.0,0.0,19.0,4.0,6.0,13.0,634.0,1.4080000000000001,0.466,0.395,1.358,6309.358620472001
6888,311,0.932,0.0,0.0,0.622,153.0,0.25,0.66,0.462,2.0,0.0,0.0,1.0,9.0,5.0,20.0,7.0,464.0,1.458,0.0,0.857,1.584,6309.109385600001
6886,311,0.932,0.0,0.0,0.622,153.0,0.25,0.5940000000000001,0.5940000000000001,2.0,0.0,0.0,1.0,9.0,5.0,18.0,9.0,464.0,1.458,0.0,0.7910000000000001,1.7160000000000002,6308.756127200001
11351,311,0.932,0.466,0.0,0.0,323.0,0.4,0.264,0.462,2.0,1.0,0.0,0.0,19.0,8.0,8.0,7.0,634.0,1.608,0.466,0.461,0.962,6308.6503172944
112,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.30000000000000004,0.627,0.792,3.0,0.0,0.0,0.0,4.0,6.0,19.0,12.0,379.0,1.9740000000000002,0.0,0.8240000000000001,1.292,6308.6162048000015
3044,311,0.932,0.0,0.311,0.0,85.0,0.65,0.363,0.792,2.0,0.0,1.0,0.0,5.0,13.0,11.0,12.0,396.0,1.858,0.0,0.871,1.292,6308.410442400002
461,311,1.3980000000000001,0.0,0.0,0.0,102.0,0.1,0.495,1.1880000000000002,3.0,0.0,0.0,0.0,6.0,2.0,15.0,18.0,413.0,1.7740000000000002,0.0,0.692,1.6880000000000002,6308.2921216
5786,311,0.932,0.0,0.0,0.622,68.0,0.75,0.42900000000000005,0.5940000000000001,2.0,0.0,0.0,1.0,4.0,15.0,13.0,9.0,379.0,1.958,0.0,0.6260000000000001,1.7160000000000002,6308.105699200001
11210,311,0.932,0.466,0.0,0.0,289.0,0.55,0.165,0.5940000000000001,2.0,1.0,0.0,0.0,17.0,11.0,5.0,9.0,600.0,1.7580000000000002,0.466,0.362,1.094,6307.9597773456
5801,311,0.932,0.0,0.0,0.622,68.0,0.8,0.462,0.462,2.0,0.0,0.0,1.0,4.0,16.0,14.0,7.0,379.0,2.008,0.0,0.659,1.584,6307.748387199999
239,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.1,0.42900000000000005,1.3860000000000001,3.0,0.0,0.0,0.0,5.0,2.0,13.0,21.0,396.0,1.7740000000000002,0.0,0.6260000000000001,1.8860000000000001,6307.7076936
3057,311,0.932,0.0,0.311,0.0,85.0,0.7000000000000001,0.29700000000000004,0.8580000000000001,2.0,0.0,1.0,0.0,5.0,14.0,9.0,13.0,396.0,1.9080000000000001,0.0,0.8050000000000002,1.358,6307.200108000002
3288,311,0.932,0.0,0.311,0.0,102.0,0.6000000000000001,0.198,1.122,2.0,0.0,1.0,0.0,6.0,12.0,6.0,17.0,413.0,1.808,0.0,0.706,1.622,6307.1171064
2997,311,0.932,0.0,0.311,0.0,85.0,0.5,0.495,0.726,2.0,0.0,1.0,0.0,5.0,10.0,15.0,11.0,396.0,1.708,0.0,1.0030000000000001,1.226,6306.703200000001
14579,311,0.466,0.466,0.311,0.0,340.0,0.4,0.29700000000000004,0.33,1.0,1.0,1.0,0.0,20.0,8.0,9.0,5.0,651.0,1.1420000000000001,0.466,0.8050000000000002,0.8300000000000001,6306.475772520002
11429,311,0.932,0.466,0.0,0.0,357.0,0.15000000000000002,0.33,0.528,2.0,1.0,0.0,0.0,21.0,3.0,10.0,8.0,668.0,1.358,0.466,0.527,1.028,6306.4499286992
