,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,期望伤害
10248,311,0.932,0.466,0.0,0.0,170.0,0.75,0.33,0.462,2.0,1.0,0.0,0.0,10.0,15.0,10.0,7.0,481.0,2.178,0.466,0.527,0.962,7683.358121864935
15492,311,0.466,0.466,0.0,0.622,102.0,0.55,0.165,1.32,1.0,1.0,0.0,1.0,6.0,11.0,5.0,20.0,413.0,1.512,0.466,0.362,2.442,7683.236322873024
10455,311,0.932,0.466,0.0,0.0,204.0,0.15000000000000002,0.231,1.32,2.0,1.0,0.0,0.0,12.0,3.0,7.0,20.0,515.0,1.578,0.466,0.42800000000000005,1.82,7683.177320149441
10090,311,0.932,0.466,0.0,0.0,170.0,0.2,0.198,1.452,2.0,1.0,0.0,0.0,10.0,4.0,6.0,22.0,481.0,1.6280000000000001,0.466,0.395,1.952,7683.113444066561
13005,311,0.466,0.466,0.311,0.0,153.0,0.2,0.66,0.5940000000000001,1.0,1.0,1.0,0.0,9.0,4.0,20.0,9.0,464.0,1.162,0.466,1.1680000000000001,1.094,7683.001077864
2611,311,0.932,0.0,0.311,0.0,68.0,0.25,0.396,1.32,2.0,0.0,1.0,0.0,4.0,5.0,12.0,20.0,379.0,1.678,0.0,0.9040000000000001,1.82,7682.829549120001
16886,311,0.466,0.466,0.0,0.622,204.0,0.5,0.231,0.8580000000000001,1.0,1.0,0.0,1.0,12.0,10.0,7.0,13.0,515.0,1.462,0.466,0.42800000000000005,1.98,7682.67596456864
10700,311,0.932,0.466,0.0,0.0,221.0,0.4,0.29700000000000004,0.792,2.0,1.0,0.0,0.0,13.0,8.0,9.0,12.0,532.0,1.828,0.466,0.49400000000000005,1.292,7682.476618404672
10473,311,0.932,0.466,0.0,0.0,204.0,0.2,0.231,1.254,2.0,1.0,0.0,0.0,12.0,4.0,7.0,19.0,515.0,1.6280000000000001,0.466,0.42800000000000005,1.754,7682.189144389568
13463,311,0.466,0.466,0.311,0.0,187.0,0.25,0.5940000000000001,0.528,1.0,1.0,1.0,0.0,11.0,5.0,18.0,8.0,498.0,1.212,0.466,1.102,1.028,7682.106295967999
14235,311,0.466,0.466,0.311,0.0,272.0,0.30000000000000004,0.396,0.528,1.0,1.0,1.0,0.0,16.0,6.0,12.0,8.0,583.0,1.262,0.466,0.9040000000000001,1.028,7682.043373183871
10059,311,0.932,0.466,0.0,0.0,153.0,0.8500000000000001,0.264,0.528,2.0,1.0,0.0,0.0,9.0,17.0,8.0,8.0,464.0,2.278,0.466,0.461,1.028,7681.795905405712
16155,311,0.466,0.466,0.0,0.622,136.0,1.1500000000000001,0.165,0.396,1.0,1.0,0.0,1.0,8.0,23.0,5.0,6.0,447.0,2.112,0.466,0.362,1.518,7681.646631456896
14223,311,0.466,0.466,0.311,0.0,272.0,0.25,0.42900000000000005,0.528,1.0,1.0,1.0,0.0,16.0,5.0,13.0,8.0,583.0,1.212,0.466,0.937,1.028,7681.417751210015
9721,311,0.932,0.466,0.0,0.0,136.0,0.4,0.165,1.3860000000000001,2.0,1.0,0.0,0.0,8.0,8.0,5.0,21.0,447.0,1.828,0.466,0.362,1.8860000000000001,7681.396729286049
5603,311,0.932,0.0,0.0,0.622,68.0,0.25,0.726,0.66,2.0,0.0,0.0,1.0,4.0,5.0,22.0,10.0,379.0,1.678,0.0,0.923,1.782,7681.3947982439995
5602,311,0.932,0.0,0.0,0.622,68.0,0.25,0.6930000000000001,0.726,2.0,0.0,0.0,1.0,4.0,5.0,21.0,11.0,379.0,1.678,0.0,0.8900000000000001,1.8479999999999999,7681.203110880001
11997,311,0.466,0.466,0.311,0.0,85.0,0.45,0.6930000000000001,0.462,1.0,1.0,1.0,0.0,5.0,9.0,21.0,7.0,396.0,1.412,0.466,1.201,0.962,7681.183806671999
10574,311,0.932,0.466,0.0,0.0,204.0,0.55,0.33,0.5940000000000001,2.0,1.0,0.0,0.0,12.0,11.0,10.0,9.0,515.0,1.9780000000000002,0.466,0.527,1.094,7680.720290679834
12898,311,0.466,0.466,0.311,0.0,136.0,0.6000000000000001,0.561,0.33,1.0,1.0,1.0,0.0,8.0,12.0,17.0,5.0,447.0,1.562,0.466,1.0690000000000002,0.8300000000000001,7680.707925480001
10933,311,0.932,0.466,0.0,0.0,255.0,0.2,0.462,0.5940000000000001,2.0,1.0,0.0,0.0,15.0,4.0,14.0,9.0,566.0,1.6280000000000001,0.466,0.659,1.094,7680.2430817785435
2593,311,0.932,0.0,0.311,0.0,68.0,0.2,0.495,1.1880000000000002,2.0,0.0,1.0,0.0,4.0,4.0,15.0,18.0,379.0,1.6280000000000001,0.0,1.0030000000000001,1.6880000000000002,7680.164352000001
16106,311,0.466,0.466,0.0,0.622,136.0,0.8,0.165,0.8580000000000001,1.0,1.0,0.0,1.0,8.0,16.0,5.0,13.0,447.0,1.762,0.466,0.362,1.98,7680.090250070559
14336,311,0.466,0.466,0.311,0.0,289.0,0.30000000000000004,0.33,0.5940000000000001,1.0,1.0,1.0,0.0,17.0,6.0,10.0,9.0,600.0,1.262,0.466,0.8380000000000001,1.094,7679.881985407632
10418,311,0.932,0.466,0.0,0.0,187.0,0.65,0.29700000000000004,0.5940000000000001,2.0,1.0,0.0,0.0,11.0,13.0,9.0,9.0,498.0,2.0780000000000003,0.466,0.49400000000000005,1.094,7679.400285063504
10636,311,0.932,0.466,0.0,0.0,221.0,0.15000000000000002,0.66,0.396,2.0,1.0,0.0,0.0,13.0,3.0,20.0,6.0,532.0,1.578,0.466,0.857,0.896,7679.348094795009
16524,311,0.466,0.466,0.0,0.622,170.0,0.6000000000000001,0.198,0.924,1.0,1.0,0.0,1.0,10.0,12.0,6.0,14.0,481.0,1.562,0.466,0.395,2.0460000000000003,7679.211479914521
17255,311,0.466,0.466,0.0,0.622,255.0,0.2,0.29700000000000004,0.924,1.0,1.0,0.0,1.0,15.0,4.0,9.0,14.0,566.0,1.162,0.466,0.49400000000000005,2.0460000000000003,7678.124438516143
16592,311,0.466,0.466,0.0,0.622,170.0,1.0,0.198,0.396,1.0,1.0,0.0,1.0,10.0,20.0,6.0,6.0,481.0,1.962,0.466,0.395,1.518,7678.01179793116
14402,311,0.466,0.466,0.311,0.0,306.0,0.2,0.33,0.66,1.0,1.0,1.0,0.0,18.0,4.0,10.0,10.0,617.0,1.162,0.466,0.8380000000000001,1.1600000000000001,7678.003497468479
14246,311,0.466,0.466,0.311,0.0,272.0,0.35000000000000003,0.363,0.528,1.0,1.0,1.0,0.0,16.0,7.0,11.0,8.0,583.0,1.312,0.466,0.871,1.028,7677.979212486529
16256,311,0.466,0.466,0.0,0.622,153.0,0.45,0.198,1.1880000000000002,1.0,1.0,0.0,1.0,9.0,9.0,6.0,18.0,464.0,1.412,0.466,0.395,2.31,7677.845038877201
9613,311,0.932,0.466,0.0,0.0,119.0,0.9,0.165,0.792,2.0,1.0,0.0,0.0,7.0,18.0,5.0,12.0,430.0,2.3280000000000003,0.466,0.362,1.292,7677.755803187455
2612,311,0.932,0.0,0.311,0.0,68.0,0.25,0.42900000000000005,1.254,2.0,0.0,1.0,0.0,4.0,5.0,13.0,19.0,379.0,1.678,0.0,0.937,1.754,7677.653990291999
17538,311,0.466,0.466,0.0,0.622,289.0,0.45,0.396,0.264,1.0,1.0,0.0,1.0,17.0,9.0,12.0,4.0,600.0,1.412,0.466,0.593,1.3860000000000001,7677.551878705488
10808,311,0.932,0.466,0.0,0.0,238.0,0.25,0.29700000000000004,0.924,2.0,1.0,0.0,0.0,14.0,5.0,9.0,14.0,549.0,1.678,0.466,0.49400000000000005,1.424,7677.481241043583
10672,311,0.932,0.466,0.0,0.0,221.0,0.30000000000000004,0.264,0.99,2.0,1.0,0.0,0.0,13.0,6.0,8.0,15.0,532.0,1.7280000000000002,0.466,0.461,1.49,7677.378599252961
10490,311,0.932,0.466,0.0,0.0,204.0,0.25,0.231,1.1880000000000002,2.0,1.0,0.0,0.0,12.0,5.0,7.0,18.0,515.0,1.678,0.466,0.42800000000000005,1.6880000000000002,7677.295857767294
13921,311,0.466,0.466,0.311,0.0,221.0,0.7000000000000001,0.29700000000000004,0.396,1.0,1.0,1.0,0.0,13.0,14.0,9.0,6.0,532.0,1.6620000000000001,0.466,0.8050000000000002,0.896,7676.843315623681
10575,311,0.932,0.466,0.0,0.0,204.0,0.55,0.363,0.528,2.0,1.0,0.0,0.0,12.0,11.0,11.0,8.0,515.0,1.9780000000000002,0.466,0.56,1.028,7676.540208747522
9796,311,0.932,0.466,0.0,0.0,136.0,0.65,0.165,1.056,2.0,1.0,0.0,0.0,8.0,13.0,5.0,16.0,447.0,2.0780000000000003,0.466,0.362,1.556,7676.362995688608
17655,311,0.466,0.466,0.0,0.622,323.0,0.2,0.495,0.264,1.0,1.0,0.0,1.0,19.0,4.0,15.0,4.0,634.0,1.162,0.466,0.692,1.3860000000000001,7676.33948559907
10827,311,0.932,0.466,0.0,0.0,238.0,0.30000000000000004,0.462,0.528,2.0,1.0,0.0,0.0,14.0,6.0,14.0,8.0,549.0,1.7280000000000002,0.466,0.659,1.028,7676.229805366529
17103,311,0.466,0.466,0.0,0.622,221.0,0.8,0.264,0.33,1.0,1.0,0.0,1.0,13.0,16.0,8.0,5.0,532.0,1.762,0.466,0.461,1.452,7676.115939305231
14210,311,0.466,0.466,0.311,0.0,272.0,0.2,0.462,0.528,1.0,1.0,1.0,0.0,16.0,4.0,14.0,8.0,583.0,1.162,0.466,0.97,1.028,7676.102346564959
15682,311,0.466,0.466,0.0,0.622,119.0,0.30000000000000004,0.198,1.518,1.0,1.0,0.0,1.0,7.0,6.0,6.0,23.0,430.0,1.262,0.466,0.395,2.64,7675.7285755568
9395,311,0.932,0.466,0.0,0.0,119.0,0.15000000000000002,0.891,0.33,2.0,1.0,0.0,0.0,7.0,3.0,27.0,5.0,430.0,1.578,0.466,1.088,0.8300000000000001,7675.5784501200005
2610,311,0.932,0.0,0.311,0.0,68.0,0.25,0.363,1.3860000000000001,2.0,0.0,1.0,0.0,4.0,5.0,11.0,21.0,379.0,1.678,0.0,0.871,1.8860000000000001,7675.353741923999
14476,311,0.466,0.466,0.311,0.0,323.0,0.2,0.198,0.8580000000000001,1.0,1.0,1.0,0.0,19.0,4.0,6.0,13.0,634.0,1.162,0.466,0.706,1.358,7674.913233515086
5578,311,0.932,0.0,0.0,0.622,68.0,0.2,0.627,0.924,2.0,0.0,0.0,1.0,4.0,4.0,19.0,14.0,379.0,1.6280000000000001,0.0,0.8240000000000001,2.0460000000000003,7674.175652416001
10189,311,0.932,0.466,0.0,0.0,170.0,0.5,0.198,1.056,2.0,1.0,0.0,0.0,10.0,10.0,6.0,16.0,481.0,1.928,0.466,0.395,1.556,7674.16689806368
10801,311,0.932,0.466,0.0,0.0,238.0,0.2,0.561,0.462,2.0,1.0,0.0,0.0,14.0,4.0,17.0,7.0,549.0,1.6280000000000001,0.466,0.758,0.962,7673.966184344544
10055,311,0.932,0.466,0.0,0.0,153.0,0.8,0.396,0.33,2.0,1.0,0.0,0.0,9.0,16.0,12.0,5.0,464.0,2.228,0.466,0.593,0.8300000000000001,7673.936044522161
10714,311,0.932,0.466,0.0,0.0,221.0,0.45,0.363,0.5940000000000001,2.0,1.0,0.0,0.0,13.0,9.0,11.0,9.0,532.0,1.8780000000000001,0.466,0.56,1.094,7673.85800904896
16943,311,0.466,0.466,0.0,0.622,204.0,0.8,0.231,0.462,1.0,1.0,0.0,1.0,12.0,16.0,7.0,7.0,515.0,1.762,0.466,0.42800000000000005,1.584,7673.750624947712
2566,311,0.932,0.0,0.311,0.0,68.0,0.15000000000000002,0.29700000000000004,1.6500000000000001,2.0,0.0,1.0,0.0,4.0,3.0,9.0,25.0,379.0,1.578,0.0,0.8050000000000002,2.1500000000000004,7673.5549605000015
10412,311,0.932,0.466,0.0,0.0,187.0,0.6000000000000001,0.42900000000000005,0.396,2.0,1.0,0.0,0.0,11.0,12.0,13.0,6.0,498.0,2.028,0.466,0.6260000000000001,0.896,7673.5056287165435
10233,311,0.932,0.466,0.0,0.0,170.0,0.65,0.462,0.33,2.0,1.0,0.0,0.0,10.0,13.0,14.0,5.0,481.0,2.0780000000000003,0.466,0.659,0.8300000000000001,7673.42007500308
14475,311,0.466,0.466,0.311,0.0,323.0,0.2,0.165,0.924,1.0,1.0,1.0,0.0,19.0,4.0,5.0,14.0,634.0,1.162,0.466,0.673,1.424,7673.361596632511
14062,311,0.466,0.466,0.311,0.0,238.0,0.7000000000000001,0.231,0.462,1.0,1.0,1.0,0.0,14.0,14.0,7.0,7.0,549.0,1.6620000000000001,0.466,0.7390000000000001,0.962,7673.2686882316075
10061,311,0.932,0.466,0.0,0.0,153.0,0.8500000000000001,0.33,0.396,2.0,1.0,0.0,0.0,9.0,17.0,10.0,6.0,464.0,2.278,0.466,0.527,0.896,7672.852360914689
13613,311,0.466,0.466,0.311,0.0,187.0,0.9500000000000001,0.231,0.33,1.0,1.0,1.0,0.0,11.0,19.0,7.0,5.0,498.0,1.9120000000000001,0.466,0.7390000000000001,0.8300000000000001,7672.748005686721
9703,311,0.932,0.466,0.0,0.0,136.0,0.35000000000000003,0.165,1.452,2.0,1.0,0.0,0.0,8.0,7.0,5.0,22.0,447.0,1.778,0.466,0.362,1.952,7672.494713396736
17240,311,0.466,0.466,0.0,0.622,238.0,0.75,0.29700000000000004,0.264,1.0,1.0,0.0,1.0,14.0,15.0,9.0,4.0,549.0,1.712,0.466,0.49400000000000005,1.3860000000000001,7672.060801509505
10070,311,0.932,0.466,0.0,0.0,170.0,0.15000000000000002,0.198,1.518,2.0,1.0,0.0,0.0,10.0,3.0,6.0,23.0,481.0,1.578,0.466,0.395,2.018,7671.99047953604
12219,311,0.466,0.466,0.311,0.0,102.0,0.25,0.726,0.5940000000000001,1.0,1.0,1.0,0.0,6.0,5.0,22.0,9.0,413.0,1.212,0.466,1.234,1.094,7671.182332464
10380,311,0.932,0.466,0.0,0.0,187.0,0.45,0.561,0.33,2.0,1.0,0.0,0.0,11.0,9.0,17.0,5.0,498.0,1.8780000000000001,0.466,0.758,0.8300000000000001,7671.17153619496
10652,311,0.932,0.466,0.0,0.0,221.0,0.2,0.627,0.396,2.0,1.0,0.0,0.0,13.0,4.0,19.0,6.0,532.0,1.6280000000000001,0.466,0.8240000000000001,0.896,7671.064392787457
10420,311,0.932,0.466,0.0,0.0,187.0,0.65,0.363,0.462,2.0,1.0,0.0,0.0,11.0,13.0,11.0,7.0,498.0,2.0780000000000003,0.466,0.56,0.962,7670.8456609900795
12796,311,0.466,0.466,0.311,0.0,136.0,0.30000000000000004,0.66,0.528,1.0,1.0,1.0,0.0,8.0,6.0,20.0,8.0,447.0,1.262,0.466,1.1680000000000001,1.028,7670.660061168
16640,311,0.466,0.466,0.0,0.622,187.0,0.30000000000000004,0.231,1.1880000000000002,1.0,1.0,0.0,1.0,11.0,6.0,7.0,18.0,498.0,1.262,0.466,0.42800000000000005,2.31,7670.62265600208
16873,311,0.466,0.466,0.0,0.622,204.0,0.45,0.231,0.924,1.0,1.0,0.0,1.0,12.0,9.0,7.0,14.0,515.0,1.412,0.466,0.42800000000000005,2.0460000000000003,7670.495633153729
12069,311,0.466,0.466,0.311,0.0,85.0,0.65,0.627,0.33,1.0,1.0,1.0,0.0,5.0,13.0,19.0,5.0,396.0,1.612,0.466,1.135,0.8300000000000001,7670.37922248
10246,311,0.932,0.466,0.0,0.0,170.0,0.75,0.264,0.5940000000000001,2.0,1.0,0.0,0.0,10.0,15.0,8.0,9.0,481.0,2.178,0.466,0.461,1.094,7669.897992199975
13864,311,0.466,0.466,0.311,0.0,221.0,0.4,0.495,0.396,1.0,1.0,1.0,0.0,13.0,8.0,15.0,6.0,532.0,1.362,0.466,1.0030000000000001,0.896,7669.757134175999
14279,311,0.466,0.466,0.311,0.0,272.0,0.55,0.198,0.5940000000000001,1.0,1.0,1.0,0.0,16.0,11.0,6.0,9.0,583.0,1.512,0.466,0.706,1.094,7669.661077493183
14256,311,0.466,0.466,0.311,0.0,272.0,0.4,0.33,0.528,1.0,1.0,1.0,0.0,16.0,8.0,10.0,8.0,583.0,1.362,0.466,0.8380000000000001,1.028,7669.225269117985
17339,311,0.466,0.466,0.0,0.622,255.0,0.55,0.29700000000000004,0.462,1.0,1.0,0.0,1.0,15.0,11.0,9.0,7.0,566.0,1.512,0.466,0.49400000000000005,1.584,7669.082546558976
5604,311,0.932,0.0,0.0,0.622,68.0,0.25,0.759,0.5940000000000001,2.0,0.0,0.0,1.0,4.0,5.0,23.0,9.0,379.0,1.678,0.0,0.956,1.7160000000000002,7668.935119584
10556,311,0.932,0.466,0.0,0.0,204.0,0.45,0.495,0.396,2.0,1.0,0.0,0.0,12.0,9.0,15.0,6.0,515.0,1.8780000000000001,0.466,0.692,0.896,7668.658910370049
16158,311,0.466,0.466,0.0,0.622,136.0,1.2000000000000002,0.165,0.33,1.0,1.0,0.0,1.0,8.0,24.0,5.0,5.0,447.0,2.162,0.466,0.362,1.452,7668.657288176544
10506,311,0.932,0.466,0.0,0.0,204.0,0.30000000000000004,0.231,1.122,2.0,1.0,0.0,0.0,12.0,6.0,7.0,17.0,515.0,1.7280000000000002,0.466,0.42800000000000005,1.622,7668.497460282625
10236,311,0.932,0.466,0.0,0.0,170.0,0.7000000000000001,0.231,0.726,2.0,1.0,0.0,0.0,10.0,14.0,7.0,11.0,481.0,2.128,0.466,0.42800000000000005,1.226,7668.485397518592
17528,311,0.466,0.466,0.0,0.622,289.0,0.4,0.363,0.396,1.0,1.0,0.0,1.0,17.0,8.0,11.0,6.0,600.0,1.362,0.466,0.56,1.518,7668.43092208448
5601,311,0.932,0.0,0.0,0.622,68.0,0.25,0.66,0.792,2.0,0.0,0.0,1.0,4.0,5.0,20.0,12.0,379.0,1.678,0.0,0.857,1.9140000000000001,7668.360057491999
10920,311,0.932,0.466,0.0,0.0,255.0,0.15000000000000002,0.528,0.528,2.0,1.0,0.0,0.0,15.0,3.0,16.0,8.0,566.0,1.578,0.466,0.7250000000000001,1.028,7668.291735529199
10713,311,0.932,0.466,0.0,0.0,221.0,0.45,0.33,0.66,2.0,1.0,0.0,0.0,13.0,9.0,10.0,10.0,532.0,1.8780000000000001,0.466,0.527,1.1600000000000001,7667.576698544481
17654,311,0.466,0.466,0.0,0.622,323.0,0.2,0.462,0.33,1.0,1.0,0.0,1.0,19.0,4.0,14.0,5.0,634.0,1.162,0.466,0.659,1.452,7667.546876597807
16965,311,0.466,0.466,0.0,0.622,221.0,0.2,0.264,1.122,1.0,1.0,0.0,1.0,13.0,4.0,8.0,17.0,532.0,1.162,0.466,0.461,2.244,7667.447244094703
14185,311,0.466,0.466,0.311,0.0,255.0,0.7000000000000001,0.132,0.5940000000000001,1.0,1.0,1.0,0.0,15.0,14.0,4.0,9.0,566.0,1.6620000000000001,0.466,0.64,1.094,7667.391694152961
13429,311,0.466,0.466,0.311,0.0,170.0,1.1500000000000001,0.132,0.33,1.0,1.0,1.0,0.0,10.0,23.0,4.0,5.0,481.0,2.112,0.466,0.64,0.8300000000000001,7667.1671273472
15972,311,0.466,0.466,0.0,0.622,136.0,0.35000000000000003,0.198,1.3860000000000001,1.0,1.0,0.0,1.0,8.0,7.0,6.0,21.0,447.0,1.312,0.466,0.395,2.508,7667.024314552961
16095,311,0.466,0.466,0.0,0.622,136.0,0.75,0.165,0.924,1.0,1.0,0.0,1.0,8.0,15.0,5.0,14.0,447.0,1.712,0.466,0.362,2.0460000000000003,7666.656226394111
14430,311,0.466,0.466,0.311,0.0,306.0,0.35000000000000003,0.165,0.792,1.0,1.0,1.0,0.0,18.0,7.0,5.0,12.0,617.0,1.312,0.466,0.673,1.292,7666.359138890496
17188,311,0.466,0.466,0.0,0.622,238.0,0.45,0.264,0.726,1.0,1.0,0.0,1.0,14.0,9.0,8.0,11.0,549.0,1.412,0.466,0.461,1.8479999999999999,7665.638264751168
17199,311,0.466,0.466,0.0,0.622,238.0,0.5,0.264,0.66,1.0,1.0,0.0,1.0,14.0,10.0,8.0,10.0,549.0,1.462,0.466,0.461,1.782,7665.602379246711
13836,311,0.466,0.466,0.311,0.0,221.0,0.30000000000000004,0.528,0.462,1.0,1.0,1.0,0.0,13.0,6.0,16.0,7.0,532.0,1.262,0.466,1.036,0.962,7665.508015271999
9808,311,0.932,0.466,0.0,0.0,136.0,0.7000000000000001,0.165,0.99,2.0,1.0,0.0,0.0,8.0,14.0,5.0,15.0,447.0,2.128,0.466,0.362,1.49,7665.44748636032
8583,311,0.932,0.466,0.0,0.0,68.0,0.2,0.9570000000000001,0.33,2.0,1.0,0.0,0.0,4.0,4.0,29.0,5.0,379.0,1.6280000000000001,0.466,1.1540000000000001,0.8300000000000001,7665.24974712
14346,311,0.466,0.466,0.311,0.0,289.0,0.35000000000000003,0.29700000000000004,0.5940000000000001,1.0,1.0,1.0,0.0,17.0,7.0,9.0,9.0,600.0,1.312,0.466,0.8050000000000002,1.094,7665.228497039522
14362,311,0.466,0.466,0.311,0.0,289.0,0.45,0.198,0.66,1.0,1.0,1.0,0.0,17.0,9.0,6.0,10.0,600.0,1.412,0.466,0.706,1.1600000000000001,7665.17102784576
14070,311,0.466,0.466,0.311,0.0,238.0,0.8,0.132,0.528,1.0,1.0,1.0,0.0,14.0,16.0,4.0,8.0,549.0,1.762,0.466,0.64,1.028,7664.77596922752
17445,311,0.466,0.466,0.0,0.622,272.0,0.5,0.33,0.396,1.0,1.0,0.0,1.0,16.0,10.0,10.0,6.0,583.0,1.462,0.466,0.527,1.518,7664.773025435015
14429,311,0.466,0.466,0.311,0.0,306.0,0.35000000000000003,0.132,0.8580000000000001,1.0,1.0,1.0,0.0,18.0,7.0,4.0,13.0,617.0,1.312,0.466,0.64,1.358,7664.735254302721
9847,311,0.932,0.466,0.0,0.0,136.0,0.9,0.198,0.66,2.0,1.0,0.0,0.0,8.0,18.0,6.0,10.0,447.0,2.3280000000000003,0.466,0.395,1.1600000000000001,7664.380369244802
10395,311,0.932,0.466,0.0,0.0,187.0,0.55,0.231,0.8580000000000001,2.0,1.0,0.0,0.0,11.0,11.0,7.0,13.0,498.0,1.9780000000000002,0.466,0.42800000000000005,1.358,7664.142704397537
10573,311,0.932,0.466,0.0,0.0,204.0,0.55,0.29700000000000004,0.66,2.0,1.0,0.0,0.0,12.0,11.0,9.0,10.0,515.0,1.9780000000000002,0.466,0.49400000000000005,1.1600000000000001,7663.678418186562
14181,311,0.466,0.466,0.311,0.0,255.0,0.65,0.198,0.528,1.0,1.0,1.0,0.0,15.0,13.0,6.0,8.0,566.0,1.612,0.466,0.706,1.028,7663.590441955008
13786,311,0.466,0.466,0.311,0.0,204.0,0.9500000000000001,0.165,0.396,1.0,1.0,1.0,0.0,12.0,19.0,5.0,6.0,515.0,1.9120000000000001,0.466,0.673,0.896,7663.419323163648
10561,311,0.932,0.466,0.0,0.0,204.0,0.5,0.264,0.792,2.0,1.0,0.0,0.0,12.0,10.0,8.0,12.0,515.0,1.928,0.466,0.461,1.292,7663.354994379968
16511,311,0.466,0.466,0.0,0.622,170.0,0.55,0.198,0.99,1.0,1.0,0.0,1.0,10.0,11.0,6.0,15.0,481.0,1.512,0.466,0.395,2.112,7663.143368765439
10040,311,0.932,0.466,0.0,0.0,153.0,0.75,0.198,0.792,2.0,1.0,0.0,0.0,9.0,15.0,6.0,12.0,464.0,2.178,0.466,0.395,1.292,7662.879093707759
10837,311,0.932,0.466,0.0,0.0,238.0,0.35000000000000003,0.363,0.66,2.0,1.0,0.0,0.0,14.0,7.0,11.0,10.0,549.0,1.778,0.466,0.56,1.1600000000000001,7662.7990618944
14413,311,0.466,0.466,0.311,0.0,306.0,0.25,0.29700000000000004,0.66,1.0,1.0,1.0,0.0,18.0,5.0,9.0,10.0,617.0,1.212,0.466,0.8050000000000002,1.1600000000000001,7662.633876532799
10705,311,0.932,0.466,0.0,0.0,221.0,0.4,0.462,0.462,2.0,1.0,0.0,0.0,13.0,8.0,14.0,7.0,532.0,1.828,0.466,0.659,0.962,7662.3588922161125
13927,311,0.466,0.466,0.311,0.0,221.0,0.75,0.264,0.396,1.0,1.0,1.0,0.0,13.0,15.0,8.0,6.0,532.0,1.712,0.466,0.772,0.896,7661.90550820147
16596,311,0.466,0.466,0.0,0.622,170.0,1.05,0.198,0.33,1.0,1.0,0.0,1.0,10.0,21.0,6.0,5.0,481.0,2.012,0.466,0.395,1.452,7661.643766286239
17176,311,0.466,0.466,0.0,0.622,238.0,0.4,0.264,0.792,1.0,1.0,0.0,1.0,14.0,8.0,8.0,12.0,549.0,1.362,0.466,0.461,1.9140000000000001,7661.467944396824
17209,311,0.466,0.466,0.0,0.622,238.0,0.55,0.264,0.5940000000000001,1.0,1.0,0.0,1.0,14.0,11.0,8.0,9.0,549.0,1.512,0.466,0.461,1.7160000000000002,7661.360287883455
15792,311,0.466,0.466,0.0,0.622,119.0,0.6000000000000001,0.165,1.1880000000000002,1.0,1.0,0.0,1.0,7.0,12.0,5.0,18.0,430.0,1.562,0.466,0.362,2.31,7661.051663370321
17597,311,0.466,0.466,0.0,0.622,306.0,0.30000000000000004,0.396,0.396,1.0,1.0,0.0,1.0,18.0,6.0,12.0,6.0,617.0,1.262,0.466,0.593,1.518,7660.735334235542
14284,311,0.466,0.466,0.311,0.0,272.0,0.6000000000000001,0.132,0.66,1.0,1.0,1.0,0.0,16.0,12.0,4.0,10.0,583.0,1.562,0.466,0.64,1.1600000000000001,7660.433993414401
9684,311,0.932,0.466,0.0,0.0,136.0,0.30000000000000004,0.165,1.518,2.0,1.0,0.0,0.0,8.0,6.0,5.0,23.0,447.0,1.7280000000000002,0.466,0.362,2.018,7660.289776637824
10202,311,0.932,0.466,0.0,0.0,170.0,0.55,0.198,0.99,2.0,1.0,0.0,0.0,10.0,11.0,6.0,15.0,481.0,1.9780000000000002,0.466,0.395,1.49,7660.061751532202
2613,311,0.932,0.0,0.311,0.0,68.0,0.25,0.462,1.1880000000000002,2.0,0.0,1.0,0.0,4.0,5.0,14.0,18.0,379.0,1.678,0.0,0.97,1.6880000000000002,7659.82706544
10715,311,0.932,0.466,0.0,0.0,221.0,0.45,0.396,0.528,2.0,1.0,0.0,0.0,13.0,9.0,12.0,8.0,532.0,1.8780000000000001,0.466,0.593,1.028,7659.410994888656
14477,311,0.466,0.466,0.311,0.0,323.0,0.2,0.231,0.792,1.0,1.0,1.0,0.0,19.0,4.0,7.0,12.0,634.0,1.162,0.466,0.7390000000000001,1.292,7659.396864689327
11956,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.726,0.528,1.0,1.0,1.0,0.0,5.0,7.0,22.0,8.0,396.0,1.312,0.466,1.234,1.028,7659.213826368002
16393,311,0.466,0.466,0.0,0.622,170.0,0.2,0.231,1.3860000000000001,1.0,1.0,0.0,1.0,10.0,4.0,7.0,21.0,481.0,1.162,0.466,0.42800000000000005,2.508,7659.180476017344
9373,311,0.932,0.466,0.0,0.0,119.0,0.15000000000000002,0.165,1.782,2.0,1.0,0.0,0.0,7.0,3.0,5.0,27.0,430.0,1.578,0.466,0.362,2.282,7659.153551097776
13323,311,0.466,0.466,0.311,0.0,170.0,0.45,0.561,0.396,1.0,1.0,1.0,0.0,10.0,9.0,17.0,6.0,481.0,1.412,0.466,1.0690000000000002,0.896,7659.055920576
