,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,总_额外增伤,期望伤害,总攻击力倍数,暴击率推导的总攻击力倍数
5677,311,0.932,0.0,0.0,0.622,68.0,0.45,0.29700000000000004,1.254,2.0,0.0,0.0,1.0,4.0,9.0,9.0,19.0,379.0,1.3820000000000001,0.0,0.623,2.376,0.42000000000000004,7391.88728121664,2.9069307479224378,2.1668636918138042
4087,311,0.932,0.0,0.311,0.0,170.0,0.2,0.29700000000000004,1.1880000000000002,2.0,0.0,1.0,0.0,10.0,4.0,9.0,18.0,481.0,1.1320000000000001,0.0,0.9340000000000002,1.6880000000000002,0.42000000000000004,7391.808756034561,2.798204986149585,2.233384496788009
3927,311,0.932,0.0,0.311,0.0,153.0,0.35000000000000003,0.231,1.1880000000000002,2.0,0.0,1.0,0.0,9.0,7.0,7.0,18.0,464.0,1.282,0.0,0.8680000000000001,1.6880000000000002,0.42000000000000004,7391.799201093122,2.924659279778394,2.1949360368663595
17464,311,0.466,0.466,0.0,0.622,272.0,0.65,0.264,0.33,1.0,1.0,0.0,1.0,16.0,13.0,8.0,5.0,583.0,1.116,0.466,0.5900000000000001,1.452,0.886,7391.217070056962,2.923479224376732,2.184935593220339
3527,311,0.932,0.0,0.311,0.0,119.0,0.55,0.264,0.99,2.0,0.0,1.0,0.0,7.0,11.0,8.0,15.0,430.0,1.4820000000000002,0.0,0.901,1.49,0.42000000000000004,7391.131452943198,3.077567867036011,2.2130272142064373
13218,311,0.466,0.466,0.311,0.0,153.0,1.1500000000000001,0.165,0.33,1.0,1.0,1.0,0.0,9.0,23.0,5.0,5.0,464.0,1.616,0.466,0.802,0.8300000000000001,0.886,7391.016914459522,3.258659279778394,2.166670922693267
14021,311,0.466,0.466,0.311,0.0,238.0,0.45,0.363,0.528,1.0,1.0,1.0,0.0,14.0,9.0,11.0,8.0,549.0,0.916,0.466,1.0,1.028,0.886,7390.8753884160005,2.6763878116343487,2.2800000000000002
17161,311,0.466,0.466,0.0,0.622,238.0,0.35000000000000003,0.198,0.99,1.0,1.0,0.0,1.0,14.0,7.0,6.0,15.0,549.0,0.8160000000000001,0.466,0.524,2.112,0.886,7390.7811649423365,2.576387811634349,2.246861679389313
17525,311,0.466,0.466,0.0,0.622,289.0,0.4,0.264,0.5940000000000001,1.0,1.0,0.0,1.0,17.0,8.0,8.0,9.0,600.0,0.8660000000000001,0.466,0.5900000000000001,1.7160000000000002,0.886,7390.720658863682,2.6970249307479226,2.184935593220339
10940,311,0.932,0.466,0.0,0.0,255.0,0.25,0.231,0.99,2.0,1.0,0.0,0.0,15.0,5.0,7.0,15.0,566.0,1.182,0.466,0.557,1.49,0.886,7390.5162293639205,2.96593351800554,2.211092423698384
3735,311,0.932,0.0,0.311,0.0,136.0,0.45,0.264,1.056,2.0,0.0,1.0,0.0,8.0,9.0,8.0,16.0,447.0,1.3820000000000001,0.0,0.901,1.556,0.42000000000000004,7390.4863734460805,3.0011135734072023,2.2130272142064373
669,311,1.3980000000000001,0.0,0.0,0.0,119.0,0.1,0.462,1.1880000000000002,3.0,0.0,0.0,0.0,7.0,2.0,14.0,18.0,430.0,1.4980000000000002,0.0,0.788,1.6880000000000002,0.42000000000000004,7390.400099130881,3.0935678670360116,2.1622270050761423
17665,311,0.466,0.466,0.0,0.622,323.0,0.25,0.462,0.264,1.0,1.0,0.0,1.0,19.0,5.0,14.0,4.0,634.0,0.716,0.466,0.788,1.3860000000000001,0.886,7390.348032519297,2.5941163434903047,2.1622270050761423
6629,311,0.932,0.0,0.0,0.622,136.0,0.2,0.396,1.122,2.0,0.0,0.0,1.0,8.0,4.0,12.0,17.0,447.0,1.1320000000000001,0.0,0.722,2.244,0.42000000000000004,7390.31925428224,2.7511135734072023,2.1500715789473683
16430,311,0.466,0.466,0.0,0.622,170.0,0.30000000000000004,0.165,1.3860000000000001,1.0,1.0,0.0,1.0,10.0,6.0,5.0,21.0,481.0,0.766,0.466,0.49100000000000005,2.508,0.886,7390.2977938548165,2.4322049861495842,2.2941815071283096
6113,311,0.932,0.0,0.0,0.622,102.0,0.15000000000000002,0.759,0.5940000000000001,2.0,0.0,0.0,1.0,6.0,3.0,23.0,9.0,413.0,1.082,0.0,1.085,1.7160000000000002,0.42000000000000004,7390.2622908799995,2.65402216066482,2.3496608294930876
2752,311,0.932,0.0,0.311,0.0,68.0,0.6000000000000001,0.396,0.8580000000000001,2.0,0.0,1.0,0.0,4.0,12.0,12.0,13.0,379.0,1.532,0.0,1.0330000000000001,1.358,0.42000000000000004,7390.1787494400005,3.056930747922438,2.305881200387222
17105,311,0.466,0.466,0.0,0.622,221.0,0.8500000000000001,0.165,0.462,1.0,1.0,0.0,1.0,13.0,17.0,5.0,7.0,532.0,1.316,0.466,0.49100000000000005,1.584,0.886,7390.1363349639705,3.052842105263158,2.2941815071283096
3926,311,0.932,0.0,0.311,0.0,153.0,0.35000000000000003,0.198,1.254,2.0,0.0,1.0,0.0,9.0,7.0,6.0,19.0,464.0,1.282,0.0,0.8350000000000001,1.754,0.42000000000000004,7390.0181053512015,2.924659279778394,2.179379640718563
3887,311,0.932,0.0,0.311,0.0,153.0,0.25,0.132,1.518,2.0,0.0,1.0,0.0,9.0,5.0,4.0,23.0,464.0,1.182,0.0,0.769,2.018,0.42000000000000004,7390.01623067856,2.8246592797783934,2.157176488946684
12277,311,0.466,0.466,0.311,0.0,102.0,0.4,0.561,0.726,1.0,1.0,1.0,0.0,6.0,8.0,17.0,11.0,413.0,0.8660000000000001,0.466,1.1980000000000002,1.226,0.886,7389.953315472001,2.4380221606648202,2.455350651085142
16961,311,0.466,0.466,0.0,0.622,204.0,1.05,0.165,0.264,1.0,1.0,0.0,1.0,12.0,21.0,5.0,4.0,515.0,1.516,0.466,0.49100000000000005,1.3860000000000001,0.886,7389.788864479871,3.2292963988919663,2.2941815071283096
151,311,1.3980000000000001,0.0,0.0,0.0,68.0,0.4,0.495,0.924,3.0,0.0,0.0,0.0,4.0,8.0,15.0,14.0,379.0,1.798,0.0,0.8210000000000001,1.424,0.42000000000000004,7389.70680423808,3.3229307479224377,2.173620365408039
17433,311,0.466,0.466,0.0,0.622,272.0,0.45,0.231,0.66,1.0,1.0,0.0,1.0,16.0,9.0,7.0,10.0,583.0,0.916,0.466,0.557,1.782,0.886,7389.540126910528,2.723479224376731,2.211092423698384
488,311,1.3980000000000001,0.0,0.0,0.0,102.0,0.15000000000000002,0.5940000000000001,0.924,3.0,0.0,0.0,0.0,6.0,3.0,18.0,14.0,413.0,1.548,0.0,0.9200000000000002,1.424,0.42000000000000004,7389.4181129216,3.1200221606648197,2.2244869565217393
10957,311,0.932,0.466,0.0,0.0,255.0,0.30000000000000004,0.363,0.66,2.0,1.0,0.0,0.0,15.0,6.0,11.0,10.0,566.0,1.2320000000000002,0.466,0.6890000000000001,1.1600000000000001,0.886,7389.069432066562,3.01593351800554,2.150327895500726
11047,311,0.932,0.466,0.0,0.0,272.0,0.2,0.29700000000000004,0.8580000000000001,2.0,1.0,0.0,0.0,16.0,4.0,9.0,13.0,583.0,1.1320000000000001,0.466,0.623,1.358,0.886,7389.0563156456965,2.9394792243767314,2.1668636918138042
10433,311,0.932,0.466,0.0,0.0,187.0,0.75,0.231,0.5940000000000001,2.0,1.0,0.0,0.0,11.0,15.0,7.0,9.0,498.0,1.682,0.466,0.557,1.094,0.886,7389.022764263953,3.3717506925207754,2.211092423698384
17363,311,0.466,0.466,0.0,0.622,255.0,0.75,0.231,0.33,1.0,1.0,0.0,1.0,15.0,15.0,7.0,5.0,566.0,1.216,0.466,0.557,1.452,0.886,7388.77466227661,2.9999335180055406,2.211092423698384
5851,311,0.932,0.0,0.0,0.622,85.0,0.2,0.33,1.452,2.0,0.0,0.0,1.0,5.0,4.0,10.0,22.0,396.0,1.1320000000000001,0.0,0.656,2.574,0.42000000000000004,7388.472939473921,2.680476454293629,2.155656585365854
10814,311,0.932,0.466,0.0,0.0,238.0,0.25,0.495,0.528,2.0,1.0,0.0,0.0,14.0,5.0,15.0,8.0,549.0,1.182,0.466,0.8210000000000001,1.028,0.886,7388.1701612246725,2.942387811634349,2.173620365408039
6607,311,0.932,0.0,0.0,0.622,136.0,0.15000000000000002,0.396,1.1880000000000002,2.0,0.0,0.0,1.0,8.0,3.0,12.0,18.0,447.0,1.082,0.0,0.722,2.31,0.42000000000000004,7387.966394097599,2.701113573407202,2.1500715789473683
12684,311,0.466,0.466,0.311,0.0,119.0,0.8,0.42900000000000005,0.396,1.0,1.0,1.0,0.0,7.0,16.0,13.0,6.0,430.0,1.266,0.466,1.066,0.896,0.886,7387.9044405119985,2.8615678670360105,2.3332655909943716
6650,311,0.932,0.0,0.0,0.622,136.0,0.25,0.396,1.056,2.0,0.0,0.0,1.0,8.0,5.0,12.0,16.0,447.0,1.182,0.0,0.722,2.178,0.42000000000000004,7387.786640818878,2.801113573407202,2.1500715789473683
11732,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.561,0.5940000000000001,1.0,1.0,1.0,0.0,4.0,12.0,17.0,9.0,379.0,1.066,0.466,1.1980000000000002,1.094,0.886,7387.736013168002,2.5909307479224375,2.455350651085142
17423,311,0.466,0.466,0.0,0.622,272.0,0.4,0.231,0.726,1.0,1.0,0.0,1.0,16.0,8.0,7.0,11.0,583.0,0.8660000000000001,0.466,0.557,1.8479999999999999,0.886,7387.706939859392,2.6734792243767314,2.211092423698384
4069,311,0.932,0.0,0.311,0.0,170.0,0.15000000000000002,0.363,1.122,2.0,0.0,1.0,0.0,10.0,3.0,11.0,17.0,481.0,1.082,0.0,1.0,1.622,0.42000000000000004,7387.667700959999,2.7482049861495845,2.2800000000000002
3079,311,0.932,0.0,0.311,0.0,85.0,0.8,0.132,1.056,2.0,0.0,1.0,0.0,5.0,16.0,4.0,16.0,396.0,1.7320000000000002,0.0,0.769,1.556,0.42000000000000004,7387.65028076352,3.2804764542936287,2.157176488946684
17662,311,0.466,0.466,0.0,0.622,323.0,0.25,0.363,0.462,1.0,1.0,0.0,1.0,19.0,5.0,11.0,7.0,634.0,0.716,0.466,0.6890000000000001,1.584,0.886,7387.550381641474,2.5941163434903047,2.150327895500726
10005,311,0.932,0.466,0.0,0.0,153.0,0.55,0.561,0.33,2.0,1.0,0.0,0.0,9.0,11.0,17.0,5.0,464.0,1.4820000000000002,0.466,0.8870000000000001,0.8300000000000001,0.886,7387.267185328241,3.124659279778393,2.2050607440811727
12144,311,0.466,0.466,0.311,0.0,85.0,0.9500000000000001,0.42900000000000005,0.33,1.0,1.0,1.0,0.0,5.0,19.0,13.0,5.0,396.0,1.4160000000000001,0.466,1.066,0.8300000000000001,0.886,7387.168085760002,2.9644764542936293,2.3332655909943716
12582,311,0.466,0.466,0.311,0.0,119.0,0.45,0.528,0.66,1.0,1.0,1.0,0.0,7.0,9.0,16.0,10.0,430.0,0.916,0.466,1.165,1.1600000000000001,0.886,7387.1608435200005,2.511567867036011,2.4231605150214595
12194,311,0.466,0.466,0.311,0.0,102.0,0.2,0.5940000000000001,0.924,1.0,1.0,1.0,0.0,6.0,4.0,18.0,14.0,413.0,0.666,0.466,1.231,1.424,0.886,7387.132417727999,2.2380221606648196,2.488504240454915
5797,311,0.932,0.0,0.0,0.622,68.0,0.8,0.33,0.726,2.0,0.0,0.0,1.0,4.0,16.0,10.0,11.0,379.0,1.7320000000000002,0.0,0.656,1.8479999999999999,0.42000000000000004,7387.12979523584,3.2569307479224374,2.155656585365854
10017,311,0.932,0.466,0.0,0.0,153.0,0.6000000000000001,0.528,0.33,2.0,1.0,0.0,0.0,9.0,12.0,16.0,5.0,464.0,1.532,0.466,0.8540000000000001,0.8300000000000001,0.886,7387.071894630082,3.174659279778394,2.188009742388759
10259,311,0.932,0.466,0.0,0.0,170.0,0.8500000000000001,0.198,0.5940000000000001,2.0,1.0,0.0,0.0,10.0,17.0,6.0,9.0,481.0,1.782,0.466,0.524,1.094,0.886,7387.055436156866,3.4482049861495847,2.246861679389313
2873,311,0.932,0.0,0.311,0.0,85.0,0.2,0.462,1.1880000000000002,2.0,0.0,1.0,0.0,5.0,4.0,14.0,18.0,396.0,1.1320000000000001,0.0,1.0990000000000002,1.6880000000000002,0.42000000000000004,7386.9779558400005,2.680476454293629,2.362017761601456
6840,311,0.932,0.0,0.0,0.622,153.0,0.15000000000000002,0.42900000000000005,1.056,2.0,0.0,0.0,1.0,9.0,3.0,13.0,16.0,464.0,1.082,0.0,0.7550000000000001,2.178,0.42000000000000004,7386.9175114952,2.7246592797783933,2.154222516556292
6922,311,0.932,0.0,0.0,0.622,153.0,0.35000000000000003,0.561,0.528,2.0,0.0,0.0,1.0,9.0,7.0,17.0,8.0,464.0,1.282,0.0,0.8870000000000001,1.65,0.42000000000000004,7386.899688564002,2.924659279778394,2.2050607440811727
2822,311,0.932,0.0,0.311,0.0,68.0,0.8500000000000001,0.231,0.8580000000000001,2.0,0.0,1.0,0.0,4.0,17.0,7.0,13.0,379.0,1.782,0.0,0.8680000000000001,1.358,0.42000000000000004,7386.80860291392,3.306930747922438,2.1949360368663595
9852,311,0.932,0.466,0.0,0.0,136.0,0.9,0.363,0.33,2.0,1.0,0.0,0.0,8.0,18.0,11.0,5.0,447.0,1.832,0.466,0.6890000000000001,0.8300000000000001,0.886,7386.773169581281,3.451113573407202,2.150327895500726
5734,311,0.932,0.0,0.0,0.622,68.0,0.6000000000000001,0.29700000000000004,1.056,2.0,0.0,0.0,1.0,4.0,12.0,9.0,16.0,379.0,1.532,0.0,0.623,2.178,0.42000000000000004,7386.712448465921,3.056930747922438,2.1668636918138042
4084,311,0.932,0.0,0.311,0.0,170.0,0.2,0.198,1.3860000000000001,2.0,0.0,1.0,0.0,10.0,4.0,6.0,21.0,481.0,1.1320000000000001,0.0,0.8350000000000001,1.8860000000000001,0.42000000000000004,7386.6964979808,2.798204986149585,2.179379640718563
309,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.25,0.363,1.32,3.0,0.0,0.0,0.0,5.0,5.0,11.0,20.0,396.0,1.6480000000000001,0.0,0.6890000000000001,1.82,0.42000000000000004,7386.6429989696,3.1964764542936286,2.150327895500726
10590,311,0.932,0.466,0.0,0.0,204.0,0.65,0.231,0.66,2.0,1.0,0.0,0.0,12.0,13.0,7.0,10.0,515.0,1.582,0.466,0.557,1.1600000000000001,0.886,7386.434674073281,3.2952963988919666,2.211092423698384
6074,311,0.932,0.0,0.0,0.622,85.0,0.8,0.462,0.396,2.0,0.0,0.0,1.0,5.0,16.0,14.0,6.0,396.0,1.7320000000000002,0.0,0.788,1.518,0.42000000000000004,7386.37223600512,3.2804764542936287,2.1622270050761423
17442,311,0.466,0.466,0.0,0.622,272.0,0.5,0.231,0.5940000000000001,1.0,1.0,0.0,1.0,16.0,10.0,7.0,9.0,583.0,0.966,0.466,0.557,1.7160000000000002,0.886,7386.367461831266,2.7734792243767314,2.211092423698384
17583,311,0.466,0.466,0.0,0.622,306.0,0.25,0.29700000000000004,0.66,1.0,1.0,0.0,1.0,18.0,5.0,9.0,10.0,617.0,0.716,0.466,0.623,1.782,0.886,7386.337806457794,2.5705706371191135,2.1668636918138042
671,311,1.3980000000000001,0.0,0.0,0.0,119.0,0.1,0.528,1.056,3.0,0.0,0.0,0.0,7.0,2.0,16.0,16.0,430.0,1.4980000000000002,0.0,0.8540000000000001,1.556,0.42000000000000004,7386.213521764481,3.0935678670360116,2.188009742388759
5825,311,0.932,0.0,0.0,0.622,68.0,0.9,0.42900000000000005,0.396,2.0,0.0,0.0,1.0,4.0,18.0,13.0,6.0,379.0,1.832,0.0,0.7550000000000001,1.518,0.42000000000000004,7386.111422651199,3.3569307479224375,2.154222516556292
6286,311,0.932,0.0,0.0,0.622,102.0,0.6000000000000001,0.627,0.264,2.0,0.0,0.0,1.0,6.0,12.0,19.0,4.0,413.0,1.532,0.0,0.9530000000000001,1.3860000000000001,0.42000000000000004,7385.823489069442,3.10402216066482,2.2460416369359915
12096,311,0.466,0.466,0.311,0.0,85.0,0.75,0.495,0.462,1.0,1.0,1.0,0.0,5.0,15.0,15.0,7.0,396.0,1.216,0.466,1.1320000000000001,0.962,0.886,7385.685056064001,2.764476454293629,2.392018091872792
16792,311,0.466,0.466,0.0,0.622,204.0,0.2,0.198,1.32,1.0,1.0,0.0,1.0,12.0,4.0,6.0,20.0,515.0,0.666,0.466,0.524,2.442,0.886,7385.630999562176,2.3792963988919666,2.246861679389313
509,311,1.3980000000000001,0.0,0.0,0.0,102.0,0.2,0.528,0.99,3.0,0.0,0.0,0.0,6.0,4.0,16.0,15.0,413.0,1.598,0.0,0.8540000000000001,1.49,0.42000000000000004,7385.5711728592,3.1700221606648196,2.188009742388759
10720,311,0.932,0.466,0.0,0.0,221.0,0.5,0.198,0.8580000000000001,2.0,1.0,0.0,0.0,13.0,10.0,6.0,13.0,532.0,1.432,0.466,0.524,1.358,0.886,7385.497133454848,3.168842105263158,2.246861679389313
6073,311,0.932,0.0,0.0,0.622,85.0,0.8,0.42900000000000005,0.462,2.0,0.0,0.0,1.0,5.0,16.0,13.0,7.0,396.0,1.7320000000000002,0.0,0.7550000000000001,1.584,0.42000000000000004,7385.4843312256,3.2804764542936287,2.154222516556292
6920,311,0.932,0.0,0.0,0.622,153.0,0.35000000000000003,0.495,0.66,2.0,0.0,0.0,1.0,9.0,7.0,15.0,10.0,464.0,1.282,0.0,0.8210000000000001,1.782,0.42000000000000004,7385.316492348961,2.924659279778394,2.173620365408039
14438,311,0.466,0.466,0.311,0.0,306.0,0.4,0.132,0.792,1.0,1.0,1.0,0.0,18.0,8.0,4.0,12.0,617.0,0.8660000000000001,0.466,0.769,1.292,0.886,7385.2565985370575,2.720570637119114,2.157176488946684
5656,311,0.932,0.0,0.0,0.622,68.0,0.4,0.29700000000000004,1.32,2.0,0.0,0.0,1.0,4.0,8.0,9.0,20.0,379.0,1.332,0.0,0.623,2.442,0.42000000000000004,7385.1810618028785,2.8569307479224375,2.1668636918138042
2831,311,0.932,0.0,0.311,0.0,68.0,0.9,0.132,0.99,2.0,0.0,1.0,0.0,4.0,18.0,4.0,15.0,379.0,1.832,0.0,0.769,1.49,0.42000000000000004,7385.147757940798,3.3569307479224375,2.157176488946684
6310,311,0.932,0.0,0.0,0.622,102.0,0.7000000000000001,0.462,0.462,2.0,0.0,0.0,1.0,6.0,14.0,14.0,7.0,413.0,1.6320000000000001,0.0,0.788,1.584,0.42000000000000004,7385.067195842562,3.2040221606648203,2.1622270050761423
13615,311,0.466,0.466,0.311,0.0,187.0,1.0,0.165,0.396,1.0,1.0,1.0,0.0,11.0,20.0,5.0,6.0,498.0,1.466,0.466,0.802,0.896,0.886,7385.065609895425,3.155750692520776,2.166670922693267
13198,311,0.466,0.466,0.311,0.0,153.0,0.9,0.33,0.33,1.0,1.0,1.0,0.0,9.0,18.0,10.0,5.0,464.0,1.366,0.466,0.9670000000000001,0.8300000000000001,0.886,7385.053913179922,3.008659279778394,2.2557758841778695
13590,311,0.466,0.466,0.311,0.0,187.0,0.75,0.33,0.396,1.0,1.0,1.0,0.0,11.0,15.0,10.0,6.0,498.0,1.216,0.466,0.9670000000000001,0.896,0.886,7384.981433339905,2.905750692520776,2.2557758841778695
3720,311,0.932,0.0,0.311,0.0,136.0,0.4,0.33,0.99,2.0,0.0,1.0,0.0,8.0,8.0,10.0,15.0,447.0,1.332,0.0,0.9670000000000001,1.49,0.42000000000000004,7384.974466934398,2.951113573407202,2.2557758841778695
10849,311,0.932,0.466,0.0,0.0,238.0,0.4,0.363,0.5940000000000001,2.0,1.0,0.0,0.0,14.0,8.0,11.0,9.0,549.0,1.332,0.466,0.6890000000000001,1.094,0.886,7384.897725115904,3.0923878116343486,2.150327895500726
332,311,1.3980000000000001,0.0,0.0,0.0,85.0,0.30000000000000004,0.396,1.1880000000000002,3.0,0.0,0.0,0.0,5.0,6.0,12.0,18.0,396.0,1.6980000000000002,0.0,0.722,1.6880000000000002,0.42000000000000004,7384.87977465472,3.246476454293629,2.1500715789473683
10366,311,0.932,0.466,0.0,0.0,187.0,0.4,0.561,0.396,2.0,1.0,0.0,0.0,11.0,8.0,17.0,6.0,498.0,1.332,0.466,0.8870000000000001,0.896,0.886,7384.854826431489,3.0217506925207753,2.2050607440811727
17492,311,0.466,0.466,0.0,0.622,289.0,0.25,0.264,0.792,1.0,1.0,0.0,1.0,17.0,5.0,8.0,12.0,600.0,0.716,0.466,0.5900000000000001,1.9140000000000001,0.886,7384.834680390722,2.5470249307479222,2.184935593220339
10683,311,0.932,0.466,0.0,0.0,221.0,0.35000000000000003,0.165,1.122,2.0,1.0,0.0,0.0,13.0,7.0,5.0,17.0,532.0,1.282,0.466,0.49100000000000005,1.622,0.886,7384.529241347889,3.0188421052631584,2.2941815071283096
3316,311,0.932,0.0,0.311,0.0,102.0,0.7000000000000001,0.165,1.056,2.0,0.0,1.0,0.0,6.0,14.0,5.0,16.0,413.0,1.6320000000000001,0.0,0.802,1.556,0.42000000000000004,7384.147426172161,3.2040221606648203,2.166670922693267
10260,311,0.932,0.466,0.0,0.0,170.0,0.8500000000000001,0.231,0.528,2.0,1.0,0.0,0.0,10.0,17.0,7.0,8.0,481.0,1.782,0.466,0.557,1.028,0.886,7383.956476681826,3.4482049861495847,2.211092423698384
17571,311,0.466,0.466,0.0,0.622,306.0,0.2,0.29700000000000004,0.726,1.0,1.0,0.0,1.0,18.0,4.0,9.0,11.0,617.0,0.666,0.466,0.623,1.8479999999999999,0.886,7383.793516897086,2.520570637119113,2.1668636918138042
11049,311,0.932,0.466,0.0,0.0,272.0,0.2,0.363,0.726,2.0,1.0,0.0,0.0,16.0,4.0,11.0,11.0,583.0,1.1320000000000001,0.466,0.6890000000000001,1.226,0.886,7383.772797391618,2.9394792243767314,2.150327895500726
6064,311,0.932,0.0,0.0,0.622,85.0,0.75,0.561,0.264,2.0,0.0,0.0,1.0,5.0,15.0,17.0,4.0,396.0,1.682,0.0,0.8870000000000001,1.3860000000000001,0.42000000000000004,7383.743681945761,3.230476454293629,2.2050607440811727
9992,311,0.932,0.466,0.0,0.0,153.0,0.5,0.5940000000000001,0.33,2.0,1.0,0.0,0.0,9.0,10.0,18.0,5.0,464.0,1.432,0.466,0.9200000000000002,0.8300000000000001,0.886,7383.732801638403,3.0746592797783934,2.2244869565217393
17550,311,0.466,0.466,0.0,0.622,289.0,0.55,0.29700000000000004,0.33,1.0,1.0,0.0,1.0,17.0,11.0,9.0,5.0,600.0,1.016,0.466,0.623,1.452,0.886,7383.682676646911,2.847024930747922,2.1668636918138042
10591,311,0.932,0.466,0.0,0.0,204.0,0.65,0.264,0.5940000000000001,2.0,1.0,0.0,0.0,12.0,13.0,8.0,9.0,515.0,1.582,0.466,0.5900000000000001,1.094,0.886,7383.4731361022405,3.2952963988919666,2.184935593220339
10379,311,0.932,0.466,0.0,0.0,187.0,0.45,0.528,0.396,2.0,1.0,0.0,0.0,11.0,9.0,16.0,6.0,498.0,1.3820000000000001,0.466,0.8540000000000001,0.896,0.886,7383.373408375297,3.0717506925207756,2.188009742388759
17594,311,0.466,0.466,0.0,0.622,306.0,0.30000000000000004,0.29700000000000004,0.5940000000000001,1.0,1.0,0.0,1.0,18.0,6.0,9.0,9.0,617.0,0.766,0.466,0.623,1.7160000000000002,0.886,7383.283090852897,2.6205706371191133,2.1668636918138042
17253,311,0.466,0.466,0.0,0.622,255.0,0.2,0.231,1.056,1.0,1.0,0.0,1.0,15.0,4.0,7.0,16.0,566.0,0.666,0.466,0.557,2.178,0.886,7383.176495747312,2.44993351800554,2.211092423698384
3731,311,0.932,0.0,0.311,0.0,136.0,0.45,0.132,1.32,2.0,0.0,1.0,0.0,8.0,9.0,4.0,20.0,447.0,1.3820000000000001,0.0,0.769,1.82,0.42000000000000004,7383.1757500944,3.0011135734072023,2.157176488946684
3277,311,0.932,0.0,0.311,0.0,102.0,0.55,0.363,0.8580000000000001,2.0,0.0,1.0,0.0,6.0,11.0,11.0,13.0,413.0,1.4820000000000002,0.0,1.0,1.358,0.42000000000000004,7383.14719344,3.05402216066482,2.2800000000000002
10028,311,0.932,0.466,0.0,0.0,153.0,0.65,0.495,0.33,2.0,1.0,0.0,0.0,9.0,13.0,15.0,5.0,464.0,1.582,0.466,0.8210000000000001,0.8300000000000001,0.886,7383.146929543921,3.224659279778393,2.173620365408039
16980,311,0.466,0.466,0.0,0.622,221.0,0.25,0.198,1.1880000000000002,1.0,1.0,0.0,1.0,13.0,5.0,6.0,18.0,532.0,0.716,0.466,0.524,2.31,0.886,7382.903799927681,2.4528421052631577,2.246861679389313
10732,311,0.932,0.466,0.0,0.0,221.0,0.55,0.264,0.66,2.0,1.0,0.0,0.0,13.0,11.0,8.0,10.0,532.0,1.4820000000000002,0.466,0.5900000000000001,1.1600000000000001,0.886,7382.845708713601,3.2188421052631577,2.184935593220339
3305,311,0.932,0.0,0.311,0.0,102.0,0.65,0.264,0.924,2.0,0.0,1.0,0.0,6.0,13.0,8.0,14.0,413.0,1.582,0.0,0.901,1.424,0.42000000000000004,7382.454166552319,3.1540221606648196,2.2130272142064373
3080,311,0.932,0.0,0.311,0.0,85.0,0.8,0.165,0.99,2.0,0.0,1.0,0.0,5.0,16.0,5.0,15.0,396.0,1.7320000000000002,0.0,0.802,1.49,0.42000000000000004,7382.3228520863995,3.2804764542936287,2.166670922693267
10352,311,0.932,0.466,0.0,0.0,187.0,0.35000000000000003,0.5940000000000001,0.396,2.0,1.0,0.0,0.0,11.0,7.0,18.0,6.0,498.0,1.282,0.466,0.9200000000000002,0.896,0.886,7382.309993582082,2.971750692520776,2.2244869565217393
3315,311,0.932,0.0,0.311,0.0,102.0,0.7000000000000001,0.132,1.122,2.0,0.0,1.0,0.0,6.0,14.0,4.0,17.0,413.0,1.6320000000000001,0.0,0.769,1.622,0.42000000000000004,7382.19620051424,3.2040221606648203,2.157176488946684
17534,311,0.466,0.466,0.0,0.622,289.0,0.45,0.264,0.528,1.0,1.0,0.0,1.0,17.0,9.0,8.0,8.0,600.0,0.916,0.466,0.5900000000000001,1.65,0.886,7382.077794392,2.7470249307479224,2.184935593220339
10432,311,0.932,0.466,0.0,0.0,187.0,0.75,0.198,0.66,2.0,1.0,0.0,0.0,11.0,15.0,6.0,10.0,498.0,1.682,0.466,0.524,1.1600000000000001,0.886,7382.05319220096,3.3717506925207754,2.246861679389313
16857,311,0.466,0.466,0.0,0.622,204.0,0.4,0.165,1.122,1.0,1.0,0.0,1.0,12.0,8.0,5.0,17.0,515.0,0.8660000000000001,0.466,0.49100000000000005,2.244,0.886,7381.9712931186905,2.579296398891967,2.2941815071283096
3912,311,0.932,0.0,0.311,0.0,153.0,0.30000000000000004,0.33,1.056,2.0,0.0,1.0,0.0,9.0,6.0,10.0,16.0,464.0,1.2320000000000002,0.0,0.9670000000000001,1.556,0.42000000000000004,7381.749647343359,2.874659279778393,2.2557758841778695
12812,311,0.466,0.466,0.311,0.0,136.0,0.35000000000000003,0.528,0.726,1.0,1.0,1.0,0.0,8.0,7.0,16.0,11.0,447.0,0.8160000000000001,0.466,1.165,1.226,0.886,7381.137019872001,2.4351135734072025,2.4231605150214595
